invoice_id,customer_ref,invoice_date,amount_usd,status,currency
in_000005801,cus_000000500468,2025-07-29,2439.97,paid,USD
in_000005802,cus_000000500468,2025-08-25,2950.24,void,USD
in_000005803,cus_000000500468,2025-09-22,2834.47,paid,USD
in_000005804,cus_000000500468,2025-10-19,2692.58,paid,USD
in_000005805,cus_000000500468,2025-11-21,2770.91,paid,USD
in_000005806,cus_000000500468,2025-12-19,2911.70,paid,USD
in_000005807,cus_000000500468,2026-01-19,2915.66,paid,USD
in_000005808,cus_000000500468,2026-02-18,2862.90,paid,USD
in_000005809,cus_000000500468,2026-03-20,2740.26,paid,USD
in_000005810,cus_000000500468,2026-04-19,2535.63,paid,USD
in_000005811,cus_000000500468,2026-05-21,2759.78,paid,USD
in_000005812,cus_000000500468,2026-06-18,2877.52,paid,USD
in_000005813,cus_000000500468,2026-07-21,2533.85,paid,USD
in_000005814,cus_000000500468,2026-08-19,2550.14,refunded,USD
in_000005815,cus_000000500469,2024-02-01,285.03,paid,USD
in_000005816,cus_000000500469,2024-03-01,322.54,paid,USD
in_000005817,cus_000000500469,2024-04-01,316.07,paid,USD
in_000005818,cus_000000500469,2024-05-02,315.57,void,USD
in_000005819,cus_000000500469,2024-05-31,278.25,paid,USD
in_000005820,cus_000000500469,2024-06-30,316.37,paid,USD
in_000005821,cus_000000500469,2024-07-29,279.58,paid,USD
in_000005822,cus_000000500469,2024-08-25,321.97,paid,USD
in_000005823,cus_000000500469,2024-09-22,287.68,paid,USD
in_000005824,cus_000000500469,2024-10-21,292.78,paid,USD
in_000005825,cus_000000500469,2024-11-18,308.13,paid,USD
in_000005826,cus_000000500469,2024-12-21,306.67,paid,USD
in_000005827,cus_000000500469,2025-01-18,291.87,paid,USD
in_000005828,cus_000000500469,2025-02-20,307.99,paid,USD
in_000005829,cus_000000500469,2025-03-22,289.27,void,USD
in_000005830,cus_000000500469,2025-04-23,282.53,paid,USD
in_000005831,cus_000000500469,2025-05-26,315.02,paid,USD
in_000005832,cus_000000500469,2025-06-24,296.52,paid,USD
in_000005833,cus_000000500469,2025-07-21,292.39,paid,USD
in_000005834,cus_000000500469,2025-08-19,317.42,paid,USD
in_000005835,cus_000000500469,2025-09-21,313.83,paid,USD
in_000005836,cus_000000500469,2025-10-19,298.68,paid,USD
in_000005837,cus_000000500469,2025-11-21,292.74,paid,USD
in_000005838,cus_000000500469,2025-12-21,292.98,void,USD
in_000005839,cus_000000500469,2026-01-18,277.97,paid,USD
in_000005840,cus_000000500469,2026-02-20,295.70,paid,USD
in_000005841,cus_000000500469,2026-03-20,306.63,paid,USD
in_000005842,cus_000000500469,2026-04-19,283.29,paid,USD
in_000005843,cus_000000500469,2026-05-17,325.87,paid,USD
in_000005844,cus_000000500469,2026-06-14,311.68,paid,USD
in_000005845,cus_000000500469,2026-07-11,302.65,paid,USD
in_000005846,cus_000000500469,2026-08-13,284.07,paid,USD
in_000005847,cus_000000500470,2026-03-09,71185.60,failed,USD
in_000005848,cus_000000500471,2025-03-18,2504.58,paid,USD
in_000005849,cus_000000500471,2025-04-20,2271.73,paid,USD
in_000005850,cus_000000500471,2025-05-17,2661.30,paid,USD
in_000005851,cus_000000500471,2025-06-16,2259.32,paid,USD
in_000005852,cus_000000500471,2025-07-14,2444.50,paid,USD
in_000005853,cus_000000500471,2025-08-12,2298.80,refunded,USD
in_000005854,cus_000000500471,2025-09-11,2577.22,paid,USD
in_000005855,cus_000000500471,2025-10-08,2560.83,paid,USD
in_000005856,cus_000000500471,2025-11-08,2519.24,paid,USD
in_000005857,cus_000000500471,2025-12-08,2396.63,void,USD
in_000005858,cus_000000500471,2026-01-09,2603.21,paid,USD
in_000005859,cus_000000500471,2026-02-08,2270.10,paid,USD
in_000005860,cus_000000500471,2026-03-07,2339.48,paid,USD
in_000005861,cus_000000500472,2024-07-26,64170.97,paid,USD
in_000005862,cus_000000500472,2025-07-27,64371.14,paid,USD
in_000005863,cus_000000500473,2023-10-13,275.63,paid,USD
in_000005864,cus_000000500473,2023-11-11,279.18,paid,USD
in_000005865,cus_000000500473,2023-12-13,280.10,void,USD
in_000005866,cus_000000500473,2024-01-13,261.13,paid,USD
in_000005867,cus_000000500473,2024-02-12,278.73,paid,USD
in_000005868,cus_000000500473,2024-03-15,288.36,paid,USD
in_000005869,cus_000000500473,2024-04-16,266.70,paid,USD
in_000005870,cus_000000500473,2024-05-13,282.47,paid,USD
in_000005871,cus_000000500473,2024-06-10,283.97,paid,USD
in_000005872,cus_000000500473,2024-07-11,253.25,paid,USD
in_000005873,cus_000000500473,2024-08-10,258.76,paid,USD
in_000005874,cus_000000500473,2024-09-12,276.04,paid,USD
in_000005875,cus_000000500473,2024-10-13,241.24,refunded,USD
in_000005876,cus_000000500474,2025-02-21,1465.01,paid,USD
in_000005877,cus_000000500474,2025-03-26,1424.39,paid,USD
in_000005878,cus_000000500474,2025-04-25,1488.04,paid,USD
in_000005879,cus_000000500474,2025-05-23,1505.58,refunded,USD
in_000005880,cus_000000500474,2025-06-21,1376.19,paid,USD
in_000005881,cus_000000500474,2025-07-23,1288.86,paid,USD
in_000005882,cus_000000500474,2025-08-22,1398.16,paid,USD
in_000005883,cus_000000500474,2025-09-19,1496.85,paid,USD
in_000005884,cus_000000500474,2025-10-19,1506.24,paid,USD
in_000005885,cus_000000500474,2025-11-15,1267.55,paid,USD
in_000005886,cus_000000500474,2025-12-14,1354.06,failed,USD
in_000005887,cus_000000500474,2026-01-11,1310.70,paid,USD
in_000005888,cus_000000500474,2026-02-09,1469.88,paid,USD
in_000005889,cus_000000500474,2026-03-14,1286.66,paid,USD
in_000005890,cus_000000500474,2026-04-11,1350.43,paid,USD
in_000005891,cus_000000500474,2026-05-11,1443.41,paid,USD
in_000005892,cus_000000500474,2026-06-12,1382.19,paid,USD
in_000005893,cus_000000500474,2026-07-12,1361.66,paid,USD
in_000005894,cus_000000500474,2026-08-08,1469.69,paid,USD
in_000005895,cus_000000500475,2023-09-21,4665.97,paid,USD
in_000005896,cus_000000500475,2024-09-17,4683.13,paid,USD
in_000005897,cus_000000500475,2025-09-15,5351.31,paid,USD
in_000005898,cus_000000500476,2024-11-15,474.97,paid,USD
in_000005899,cus_000000500476,2024-12-15,469.28,paid,USD
in_000005900,cus_000000500476,2025-01-12,504.56,paid,USD
in_000005901,cus_000000500476,2025-02-13,463.51,paid,USD
in_000005902,cus_000000500476,2025-03-18,493.73,paid,USD
in_000005903,cus_000000500476,2025-04-16,431.04,paid,USD
in_000005904,cus_000000500476,2025-05-16,447.09,paid,USD
in_000005905,cus_000000500476,2025-06-16,439.16,refunded,USD
in_000005906,cus_000000500477,2025-05-20,225.78,paid,USD
in_000005907,cus_000000500477,2025-06-19,200.40,paid,USD
in_000005908,cus_000000500477,2025-07-21,210.74,paid,USD
in_000005909,cus_000000500477,2025-08-20,204.30,paid,USD
in_000005910,cus_000000500477,2025-09-18,201.54,paid,USD
in_000005911,cus_000000500477,2025-10-17,201.68,paid,USD
in_000005912,cus_000000500477,2025-11-17,227.06,paid,USD
in_000005913,cus_000000500477,2025-12-14,204.89,paid,USD
in_000005914,cus_000000500477,2026-01-11,202.87,paid,USD
in_000005915,cus_000000500477,2026-02-07,224.80,paid,USD
in_000005916,cus_000000500477,2026-03-07,201.99,paid,USD
in_000005917,cus_000000500477,2026-04-07,217.33,paid,USD
in_000005918,cus_000000500477,2026-05-06,216.68,paid,USD
in_000005919,cus_000000500477,2026-06-04,208.86,paid,USD
in_000005920,cus_000000500477,2026-07-01,206.07,failed,USD
in_000005921,cus_000000500477,2026-08-03,219.93,paid,USD
in_000005922,cus_000000500478,2024-09-06,2962.64,paid,USD
in_000005923,cus_000000500478,2024-10-08,2562.36,paid,USD
in_000005924,cus_000000500478,2024-11-08,2928.45,paid,USD
in_000005925,cus_000000500478,2024-12-10,2868.15,paid,USD
in_000005926,cus_000000500478,2025-01-06,2858.59,paid,USD
in_000005927,cus_000000500478,2025-02-03,2584.36,paid,USD
in_000005928,cus_000000500478,2025-03-06,3036.18,paid,USD
in_000005929,cus_000000500478,2025-04-07,2557.64,paid,USD
in_000005930,cus_000000500478,2025-05-05,2663.09,paid,USD
in_000005931,cus_000000500478,2025-06-01,2626.88,paid,USD
in_000005932,cus_000000500478,2025-06-29,2611.80,paid,USD
in_000005933,cus_000000500478,2025-08-01,2973.46,paid,USD
in_000005934,cus_000000500478,2025-08-30,2998.89,paid,USD
in_000005935,cus_000000500478,2025-09-28,2842.58,paid,USD
in_000005936,cus_000000500478,2025-10-25,2649.48,paid,USD
in_000005937,cus_000000500478,2025-11-22,2895.66,paid,USD
in_000005938,cus_000000500478,2025-12-24,2870.01,paid,USD
in_000005939,cus_000000500478,2026-01-20,2804.70,paid,USD
in_000005940,cus_000000500478,2026-02-18,2732.49,paid,USD
in_000005941,cus_000000500478,2026-03-21,2977.68,paid,USD
in_000005942,cus_000000500478,2026-04-22,2625.10,paid,USD
in_000005943,cus_000000500478,2026-05-19,3030.81,paid,USD
in_000005944,cus_000000500479,2024-09-15,2816.90,paid,USD
in_000005945,cus_000000500479,2024-10-12,2668.27,paid,USD
in_000005946,cus_000000500479,2024-11-10,2703.21,paid,USD
in_000005947,cus_000000500479,2024-12-07,2842.77,paid,USD
in_000005948,cus_000000500479,2025-01-06,2782.49,paid,USD
in_000005949,cus_000000500479,2025-02-05,2833.83,paid,USD
in_000005950,cus_000000500479,2025-03-04,2521.75,paid,USD
in_000005951,cus_000000500479,2025-04-05,2681.02,paid,USD
in_000005952,cus_000000500479,2025-05-03,2841.40,paid,USD
in_000005953,cus_000000500479,2025-06-05,2647.86,paid,USD
in_000005954,cus_000000500479,2025-07-08,2533.03,paid,USD
in_000005955,cus_000000500479,2025-08-08,2810.16,paid,USD
in_000005956,cus_000000500479,2025-09-09,2849.50,paid,USD
in_000005957,cus_000000500479,2025-10-07,2580.42,paid,USD
in_000005958,cus_000000500479,2025-11-08,2635.48,paid,USD
in_000005959,cus_000000500479,2025-12-10,2562.71,paid,USD
in_000005960,cus_000000500479,2026-01-09,2990.98,paid,USD
in_000005961,cus_000000500479,2026-02-09,2892.07,paid,USD
in_000005962,cus_000000500479,2026-03-13,2770.18,paid,USD
in_000005963,cus_000000500479,2026-04-11,2516.71,paid,USD
in_000005964,cus_000000500479,2026-05-10,2574.62,paid,USD
in_000005965,cus_000000500479,2026-06-06,2807.97,failed,USD
in_000005966,cus_000000500480,2025-09-17,13310.36,paid,USD
in_000005967,cus_000000500481,2024-06-07,57586.74,paid,USD
in_000005968,cus_000000500481,2025-06-10,60788.43,paid,USD
in_000005969,cus_000000500481,2026-06-07,57576.91,paid,USD
in_000005970,cus_000000500482,2023-07-22,425.60,paid,USD
in_000005971,cus_000000500482,2023-08-23,435.55,paid,USD
in_000005972,cus_000000500482,2023-09-24,422.62,void,USD
in_000005973,cus_000000500482,2023-10-22,395.35,paid,USD
in_000005974,cus_000000500482,2023-11-21,383.54,paid,USD
in_000005975,cus_000000500482,2023-12-22,372.90,paid,USD
in_000005976,cus_000000500482,2024-01-20,371.48,paid,USD
in_000005977,cus_000000500482,2024-02-21,374.79,paid,USD
in_000005978,cus_000000500482,2024-03-25,425.75,paid,USD
in_000005979,cus_000000500482,2024-04-27,445.36,paid,USD
in_000005980,cus_000000500482,2024-05-28,394.31,paid,USD
in_000005981,cus_000000500482,2024-06-29,377.87,paid,USD
in_000005982,cus_000000500482,2024-07-28,392.29,paid,USD
in_000005983,cus_000000500482,2024-08-29,430.38,paid,USD
in_000005984,cus_000000500482,2024-09-25,415.08,paid,USD
in_000005985,cus_000000500482,2024-10-27,404.25,paid,USD
in_000005986,cus_000000500482,2024-11-25,407.37,paid,USD
in_000005987,cus_000000500482,2024-12-22,401.70,paid,USD
in_000005988,cus_000000500482,2025-01-24,381.03,paid,USD
in_000005989,cus_000000500482,2025-02-21,371.38,paid,USD
in_000005990,cus_000000500482,2025-03-22,404.07,failed,USD
in_000005991,cus_000000500482,2025-04-21,448.37,paid,USD
in_000005992,cus_000000500482,2025-05-18,396.92,paid,USD
in_000005993,cus_000000500482,2025-06-19,388.84,paid,USD
in_000005994,cus_000000500482,2025-07-17,443.54,paid,USD
in_000005995,cus_000000500482,2025-08-18,422.47,paid,USD
in_000005996,cus_000000500482,2025-09-19,380.18,paid,USD
in_000005997,cus_000000500482,2025-10-21,387.62,paid,USD
in_000005998,cus_000000500482,2025-11-19,386.21,paid,USD
in_000005999,cus_000000500482,2025-12-16,431.91,paid,USD
in_000006000,cus_000000500482,2026-01-18,385.96,paid,USD
in_000006001,cus_000000500482,2026-02-19,409.63,paid,USD
in_000006002,cus_000000500482,2026-03-18,389.67,paid,USD
in_000006003,cus_000000500482,2026-04-19,450.87,paid,USD
in_000006004,cus_000000500482,2026-05-18,381.92,refunded,USD
in_000006005,cus_000000500482,2026-06-18,374.34,paid,USD
in_000006006,cus_000000500482,2026-07-20,420.99,paid,USD
in_000006007,cus_000000500482,2026-08-17,442.78,paid,USD
in_000006008,cus_000000500483,2025-02-28,2290.56,paid,USD
in_000006009,cus_000000500483,2025-03-27,2129.74,paid,USD
in_000006010,cus_000000500483,2025-04-25,2246.61,paid,USD
in_000006011,cus_000000500483,2025-05-23,2243.85,paid,USD
in_000006012,cus_000000500483,2025-06-19,2083.47,paid,USD
in_000006013,cus_000000500483,2025-07-19,1960.74,paid,USD
in_000006014,cus_000000500483,2025-08-17,2272.45,paid,USD
in_000006015,cus_000000500483,2025-09-17,2141.99,refunded,USD
in_000006016,cus_000000500483,2025-10-16,2320.86,paid,USD
in_000006017,cus_000000500483,2025-11-13,2229.36,paid,USD
in_000006018,cus_000000500483,2025-12-11,2145.72,paid,USD
in_000006019,cus_000000500483,2026-01-08,2198.09,paid,USD
in_000006020,cus_000000500483,2026-02-10,2149.86,paid,USD
in_000006021,cus_000000500483,2026-03-13,2091.62,paid,USD
in_000006022,cus_000000500483,2026-04-15,2212.67,paid,USD
in_000006023,cus_000000500483,2026-05-18,2335.68,paid,USD
in_000006024,cus_000000500483,2026-06-14,2009.39,paid,USD
in_000006025,cus_000000500483,2026-07-16,2059.44,paid,USD
in_000006026,cus_000000500483,2026-08-17,2189.47,paid,USD
in_000006027,cus_000000500484,2024-05-01,290.82,paid,USD
in_000006028,cus_000000500484,2024-05-28,263.29,paid,USD
in_000006029,cus_000000500484,2024-06-29,276.61,paid,USD
in_000006030,cus_000000500484,2024-07-30,300.83,paid,USD
in_000006031,cus_000000500484,2024-08-28,277.89,void,USD
in_000006032,cus_000000500484,2024-09-29,275.39,paid,USD
in_000006033,cus_000000500484,2024-10-30,254.30,paid,USD
in_000006034,cus_000000500484,2024-11-29,300.85,paid,USD
in_000006035,cus_000000500484,2024-12-26,279.59,paid,USD
in_000006036,cus_000000500484,2025-01-27,277.73,refunded,USD
in_000006037,cus_000000500484,2025-02-25,267.91,paid,USD
in_000006038,cus_000000500484,2025-03-24,276.54,paid,USD
in_000006039,cus_000000500484,2025-04-26,269.17,paid,USD
in_000006040,cus_000000500484,2025-05-25,272.56,paid,USD
in_000006041,cus_000000500484,2025-06-22,276.10,paid,USD
in_000006042,cus_000000500484,2025-07-23,278.68,paid,USD
in_000006043,cus_000000500484,2025-08-24,289.16,paid,USD
in_000006044,cus_000000500484,2025-09-26,261.79,paid,USD
in_000006045,cus_000000500484,2025-10-27,273.82,paid,USD
in_000006046,cus_000000500484,2025-11-25,265.65,paid,USD
in_000006047,cus_000000500484,2025-12-25,264.18,paid,USD
in_000006048,cus_000000500484,2026-01-25,300.17,paid,USD
in_000006049,cus_000000500484,2026-02-21,296.64,paid,USD
in_000006050,cus_000000500484,2026-03-26,299.32,paid,USD
in_000006051,cus_000000500484,2026-04-27,256.68,paid,USD
in_000006052,cus_000000500484,2026-05-24,255.78,paid,USD
in_000006053,cus_000000500484,2026-06-20,266.15,paid,USD
in_000006054,cus_000000500484,2026-07-17,273.96,paid,USD
in_000006055,cus_000000500484,2026-08-16,260.86,paid,USD
in_000006056,cus_000000500485,2024-08-31,24124.83,paid,USD
in_000006057,cus_000000500485,2025-09-01,24098.44,paid,USD
in_000006058,cus_000000500486,2025-01-20,8833.35,paid,USD
in_000006059,cus_000000500486,2026-01-18,7928.52,paid,USD
in_000006060,cus_000000500487,2024-03-24,8706.85,paid,USD
in_000006061,cus_000000500487,2025-03-27,10209.93,paid,USD
in_000006062,cus_000000500487,2026-03-25,9865.60,paid,USD
in_000006063,cus_000000500488,2025-03-08,393.71,paid,USD
in_000006064,cus_000000500488,2025-04-06,409.26,paid,USD
in_000006065,cus_000000500488,2025-05-09,352.54,paid,USD
in_000006066,cus_000000500488,2025-06-05,404.27,paid,USD
in_000006067,cus_000000500488,2025-07-04,392.84,paid,USD
in_000006068,cus_000000500488,2025-08-02,401.89,paid,USD
in_000006069,cus_000000500488,2025-08-30,359.63,paid,USD
in_000006070,cus_000000500488,2025-09-28,344.92,paid,USD
in_000006071,cus_000000500488,2025-10-30,386.19,paid,USD
in_000006072,cus_000000500488,2025-11-29,350.89,paid,USD
in_000006073,cus_000000500488,2025-12-31,359.35,paid,USD
in_000006074,cus_000000500488,2026-01-27,407.86,paid,USD
in_000006075,cus_000000500488,2026-02-26,360.16,paid,USD
in_000006076,cus_000000500488,2026-03-25,413.21,paid,USD
in_000006077,cus_000000500488,2026-04-21,374.84,paid,USD
in_000006078,cus_000000500488,2026-05-19,363.45,refunded,USD
in_000006079,cus_000000500488,2026-06-20,366.32,paid,USD
in_000006080,cus_000000500488,2026-07-18,418.68,paid,USD
in_000006081,cus_000000500488,2026-08-16,352.79,paid,USD
in_000006082,cus_000000500489,2026-05-20,2588.82,paid,USD
in_000006083,cus_000000500489,2026-06-19,2551.87,refunded,USD
in_000006084,cus_000000500489,2026-07-17,2401.37,paid,USD
in_000006085,cus_000000500489,2026-08-19,2599.43,paid,USD
in_000006086,cus_000000500490,2023-01-16,5453.92,paid,USD
in_000006087,cus_000000500490,2024-01-16,5707.57,paid,USD
in_000006088,cus_000000500490,2025-01-14,5452.98,paid,USD
in_000006089,cus_000000500490,2026-01-14,5502.84,paid,USD
in_000006090,cus_000000500491,2024-07-01,727.50,paid,USD
in_000006091,cus_000000500491,2024-08-01,741.41,paid,USD
in_000006092,cus_000000500491,2024-08-28,666.76,paid,USD
in_000006093,cus_000000500491,2024-09-25,717.53,paid,USD
in_000006094,cus_000000500491,2024-10-27,716.51,paid,USD
in_000006095,cus_000000500491,2024-11-29,662.72,paid,USD
in_000006096,cus_000000500491,2024-12-30,676.92,paid,USD
in_000006097,cus_000000500491,2025-01-26,733.28,paid,USD
in_000006098,cus_000000500491,2025-02-24,678.36,paid,USD
in_000006099,cus_000000500491,2025-03-24,647.07,paid,USD
in_000006100,cus_000000500491,2025-04-23,646.16,paid,USD
in_000006101,cus_000000500491,2025-05-25,692.03,paid,USD
in_000006102,cus_000000500491,2025-06-26,749.21,paid,USD
in_000006103,cus_000000500491,2025-07-27,636.28,paid,USD
in_000006104,cus_000000500491,2025-08-24,679.44,paid,USD
in_000006105,cus_000000500491,2025-09-22,699.52,paid,USD
in_000006106,cus_000000500491,2025-10-24,731.94,paid,USD
in_000006107,cus_000000500491,2025-11-24,645.44,paid,USD
in_000006108,cus_000000500491,2025-12-25,743.58,paid,USD
in_000006109,cus_000000500491,2026-01-25,673.40,paid,USD
in_000006110,cus_000000500491,2026-02-21,667.18,paid,USD
in_000006111,cus_000000500491,2026-03-24,656.54,paid,USD
in_000006112,cus_000000500491,2026-04-20,651.33,paid,USD
in_000006113,cus_000000500491,2026-05-23,720.56,paid,USD
in_000006114,cus_000000500491,2026-06-21,619.48,paid,USD
in_000006115,cus_000000500491,2026-07-18,673.78,paid,USD
in_000006116,cus_000000500491,2026-08-20,663.45,paid,USD
in_000006117,cus_000000500492,2024-06-30,5345.50,paid,USD
in_000006118,cus_000000500492,2024-07-28,4854.55,paid,USD
in_000006119,cus_000000500492,2024-08-30,5454.67,paid,USD
in_000006120,cus_000000500492,2024-09-29,5441.55,paid,USD
in_000006121,cus_000000500492,2024-10-27,5367.58,paid,USD
in_000006122,cus_000000500492,2024-11-28,4687.66,void,USD
in_000006123,cus_000000500492,2024-12-27,5085.60,paid,USD
in_000006124,cus_000000500492,2025-01-27,5139.45,paid,USD
in_000006125,cus_000000500492,2025-03-01,4933.00,paid,USD
in_000006126,cus_000000500492,2025-03-29,5345.90,paid,USD
in_000006127,cus_000000500492,2025-04-30,5487.42,paid,USD
in_000006128,cus_000000500492,2025-05-30,5316.20,paid,USD
in_000006129,cus_000000500492,2025-06-26,5382.20,paid,USD
in_000006130,cus_000000500492,2025-07-25,5363.93,paid,USD
in_000006131,cus_000000500492,2025-08-24,5392.53,paid,USD
in_000006132,cus_000000500492,2025-09-23,4971.89,paid,USD
in_000006133,cus_000000500492,2025-10-22,4987.95,paid,USD
in_000006134,cus_000000500492,2025-11-20,5289.04,paid,USD
in_000006135,cus_000000500492,2025-12-20,5351.54,paid,USD
in_000006136,cus_000000500492,2026-01-17,4900.31,paid,USD
in_000006137,cus_000000500492,2026-02-16,5140.07,paid,USD
in_000006138,cus_000000500492,2026-03-20,5211.28,paid,USD
in_000006139,cus_000000500492,2026-04-16,5099.61,paid,USD
in_000006140,cus_000000500492,2026-05-18,5458.79,paid,USD
in_000006141,cus_000000500492,2026-06-14,4891.59,paid,USD
in_000006142,cus_000000500492,2026-07-16,5301.25,paid,USD
in_000006143,cus_000000500492,2026-08-17,5562.56,paid,USD
in_000006144,cus_000000500493,2024-01-27,9595.71,paid,USD
in_000006145,cus_000000500493,2025-01-27,8653.11,paid,USD
in_000006146,cus_000000500494,2025-09-23,5430.73,paid,USD
in_000006147,cus_000000500494,2025-10-20,4973.74,paid,USD
in_000006148,cus_000000500494,2025-11-16,4804.87,paid,USD
in_000006149,cus_000000500495,2023-05-01,15122.65,paid,USD
in_000006150,cus_000000500495,2024-05-02,14101.51,void,USD
in_000006151,cus_000000500495,2025-04-30,14667.91,paid,USD
in_000006152,cus_000000500496,2024-11-06,3444.00,paid,USD
in_000006153,cus_000000500496,2025-11-09,3107.62,paid,USD
in_000006154,cus_000000500497,2024-06-12,8991.38,void,USD
in_000006155,cus_000000500497,2024-07-09,9394.40,paid,USD
in_000006156,cus_000000500497,2024-08-10,9345.04,paid,USD
in_000006157,cus_000000500497,2024-09-10,8700.66,paid,USD
in_000006158,cus_000000500497,2024-10-08,9719.89,paid,USD
in_000006159,cus_000000500497,2024-11-08,8952.45,paid,USD
in_000006160,cus_000000500497,2024-12-08,9001.88,paid,USD
in_000006161,cus_000000500497,2025-01-08,9893.02,paid,USD
in_000006162,cus_000000500497,2025-02-06,9393.49,paid,USD
in_000006163,cus_000000500497,2025-03-08,9911.96,paid,USD
in_000006164,cus_000000500497,2025-04-05,8865.37,refunded,USD
in_000006165,cus_000000500497,2025-05-04,9743.03,paid,USD
in_000006166,cus_000000500497,2025-06-05,8369.69,paid,USD
in_000006167,cus_000000500497,2025-07-02,9963.32,refunded,USD
in_000006168,cus_000000500497,2025-08-01,9060.92,refunded,USD
in_000006169,cus_000000500497,2025-09-01,8906.23,paid,USD
in_000006170,cus_000000500497,2025-10-02,8987.64,paid,USD
in_000006171,cus_000000500497,2025-10-30,8247.59,paid,USD
in_000006172,cus_000000500497,2025-11-27,8543.30,paid,USD
in_000006173,cus_000000500497,2025-12-30,8388.56,paid,USD
in_000006174,cus_000000500497,2026-01-26,8567.31,paid,USD
in_000006175,cus_000000500497,2026-02-27,8360.49,paid,USD
in_000006176,cus_000000500497,2026-04-01,9663.24,paid,USD
in_000006177,cus_000000500497,2026-05-04,8963.45,paid,USD
in_000006178,cus_000000500497,2026-06-06,9922.77,paid,USD
in_000006179,cus_000000500497,2026-07-09,9036.17,paid,USD
in_000006180,cus_000000500497,2026-08-09,9935.14,paid,USD
in_000006181,cus_000000500498,2024-09-03,300.87,paid,USD
in_000006182,cus_000000500498,2024-10-06,292.96,paid,USD
in_000006183,cus_000000500498,2024-11-07,271.93,paid,USD
in_000006184,cus_000000500498,2024-12-07,317.19,paid,USD
in_000006185,cus_000000500498,2025-01-09,282.78,paid,USD
in_000006186,cus_000000500498,2025-02-07,293.13,paid,USD
in_000006187,cus_000000500498,2025-03-11,311.31,paid,USD
in_000006188,cus_000000500498,2025-04-12,300.57,paid,USD
in_000006189,cus_000000500498,2025-05-10,315.06,paid,USD
in_000006190,cus_000000500498,2025-06-07,284.22,paid,USD
in_000006191,cus_000000500498,2025-07-06,293.96,paid,USD
in_000006192,cus_000000500498,2025-08-05,281.84,paid,USD
in_000006193,cus_000000500498,2025-09-02,302.85,paid,USD
in_000006194,cus_000000500498,2025-10-01,328.47,paid,USD
in_000006195,cus_000000500498,2025-11-03,326.20,paid,USD
in_000006196,cus_000000500498,2025-12-06,311.30,paid,USD
in_000006197,cus_000000500498,2026-01-08,323.56,paid,USD
in_000006198,cus_000000500498,2026-02-07,328.54,paid,USD
in_000006199,cus_000000500498,2026-03-07,313.45,paid,USD
in_000006200,cus_000000500498,2026-04-09,323.19,refunded,USD
in_000006201,cus_000000500498,2026-05-08,328.96,paid,USD
in_000006202,cus_000000500498,2026-06-10,273.03,paid,USD
in_000006203,cus_000000500498,2026-07-10,322.45,paid,USD
in_000006204,cus_000000500498,2026-08-12,328.24,paid,USD
in_000006205,cus_000000500499,2024-07-30,22849.91,paid,USD
in_000006206,cus_000000500499,2025-07-29,23580.01,paid,USD
in_000006207,cus_000000500499,2026-07-27,27010.23,paid,USD
in_000006208,cus_000000500500,2022-12-25,1966.02,paid,USD
in_000006209,cus_000000500500,2023-01-22,1975.54,paid,USD
in_000006210,cus_000000500500,2023-02-19,2303.73,paid,USD
in_000006211,cus_000000500500,2023-03-20,2143.45,paid,USD
in_000006212,cus_000000500500,2023-04-16,2243.34,paid,USD
in_000006213,cus_000000500500,2023-05-17,2036.55,paid,USD
in_000006214,cus_000000500500,2023-06-18,2002.39,paid,USD
in_000006215,cus_000000500500,2023-07-21,2284.45,paid,USD
in_000006216,cus_000000500500,2023-08-19,1888.38,paid,USD
in_000006217,cus_000000500500,2023-09-18,2163.05,void,USD
in_000006218,cus_000000500500,2023-10-21,2060.21,paid,USD
in_000006219,cus_000000500500,2023-11-20,1919.96,paid,USD
in_000006220,cus_000000500500,2023-12-17,2156.04,paid,USD
in_000006221,cus_000000500500,2024-01-18,1889.09,paid,USD
in_000006222,cus_000000500500,2024-02-18,2182.88,paid,USD
in_000006223,cus_000000500500,2024-03-20,1900.20,paid,USD
in_000006224,cus_000000500500,2024-04-16,2101.37,paid,USD
in_000006225,cus_000000500500,2024-05-14,2081.92,void,USD
in_000006226,cus_000000500500,2024-06-11,2251.96,refunded,USD
in_000006227,cus_000000500500,2024-07-14,2083.20,paid,USD
in_000006228,cus_000000500500,2024-08-10,2217.57,paid,USD
in_000006229,cus_000000500500,2024-09-12,2079.65,paid,USD
in_000006230,cus_000000500500,2024-10-13,2107.23,paid,USD
in_000006231,cus_000000500500,2024-11-09,2221.05,paid,USD
in_000006232,cus_000000500500,2024-12-10,2193.85,paid,USD
in_000006233,cus_000000500501,2026-07-12,295.60,paid,USD
in_000006234,cus_000000500501,2026-08-12,274.12,paid,USD
in_000006235,cus_000000500502,2025-02-19,54967.07,paid,USD
in_000006236,cus_000000500502,2026-02-19,50736.85,paid,USD
in_000006237,cus_000000500503,2024-09-06,43985.43,paid,USD
in_000006238,cus_000000500503,2025-09-09,52260.23,paid,USD
in_000006239,cus_000000500504,2024-08-31,51491.69,paid,USD
in_000006240,cus_000000500504,2025-08-30,44275.64,paid,USD
in_000006241,cus_000000500506,2026-01-09,5142.97,paid,USD
in_000006242,cus_000000500506,2026-02-09,5159.02,paid,USD
in_000006243,cus_000000500506,2026-03-08,6203.91,paid,USD
