org_slug,event_date,active_users,sessions
lopez-y-asociados-coastal,2025-08-12,30,24
lopez-y-asociados-coastal,2025-08-11,7,76
lopez-y-asociados-coastal,2025-08-10,13,98
lopez-y-asociados-coastal,2025-08-06,21,105
lopez-y-asociados-coastal,2025-08-05,30,97
lopez-y-asociados-coastal,2025-08-03,8,85
lopez-y-asociados-coastal,2025-08-01,17,7
lopez-y-asociados-coastal,2025-07-31,36,5
lopez-y-asociados-coastal,2025-07-29,40,77
lopez-y-asociados-coastal,2025-07-28,12,10
lopez-y-asociados-coastal,2025-07-27,29,67
lopez-y-asociados-coastal,2025-07-26,29,26
lopez-y-asociados-coastal,2025-07-25,26,69
lopez-y-asociados-coastal,2025-07-23,24,83
lopez-y-asociados-coastal,2025-07-22,30,120
lopez-y-asociados-coastal,2025-07-21,6,20
sao-bento-atlas,2026-08-19,7,25
sao-bento-atlas,2026-08-17,10,78
sao-bento-atlas,2026-08-15,12,76
sao-bento-atlas,2026-08-14,16,115
sao-bento-atlas,2026-08-13,27,66
sao-bento-atlas,2026-08-12,18,28
sao-bento-atlas,2026-08-09,4,89
sao-bento-atlas,2026-08-08,11,15
sao-bento-atlas,2026-08-07,24,43
sao-bento-atlas,2026-08-06,24,20
sao-bento-atlas,2026-08-04,20,3
sao-bento-atlas,2026-08-03,12,98
sao-bento-atlas,2026-08-02,15,44
sao-bento-atlas,2026-08-01,18,114
sao-bento-atlas,2026-07-29,10,13
sao-bento-atlas,2026-07-28,20,84
sao-bento-atlas,2026-07-27,17,102
sao-bento-atlas,2026-07-26,18,104
sao-bento-atlas,2026-07-23,6,99
sao-bento-atlas,2026-07-20,23,75
sao-bento-atlas,2026-07-19,38,33
sao-bento-atlas,2026-07-18,9,92
sao-bento-atlas,2026-07-16,35,99
sao-bento-atlas,2026-07-15,26,95
sao-bento-atlas,2026-07-14,4,41
sao-bento-atlas,2026-07-13,16,16
sao-bento-atlas,2026-07-12,1,82
sao-bento-atlas,2026-07-11,18,61
sao-bento-atlas,2026-07-08,16,110
sao-bento-atlas,2026-07-05,32,89
sao-bento-atlas,2026-07-04,14,110
sao-bento-atlas,2026-07-01,3,59
sao-bento-atlas,2026-06-30,24,70
sao-bento-atlas,2026-06-29,39,87
sao-bento-atlas,2026-06-27,31,11
sao-bento-atlas,2026-06-26,35,96
sao-bento-atlas,2026-06-22,24,115
sao-bento-atlas,2026-06-21,13,37
sao-bento-atlas,2026-06-19,11,48
sao-bento-atlas,2026-06-17,28,63
sao-bento-atlas,2026-06-15,37,91
sao-bento-atlas,2026-06-14,12,27
sao-bento-atlas,2026-06-13,24,54
sao-bento-atlas,2026-06-12,37,103
sao-bento-atlas,2026-06-11,17,6
sao-bento-atlas,2026-06-08,3,79
sao-bento-atlas,2026-06-06,16,103
sao-bento-atlas,2026-06-04,28,47
sao-bento-atlas,2026-05-31,10,48
sao-bento-atlas,2026-05-30,29,48
sao-bento-atlas,2026-05-29,14,105
sao-bento-atlas,2026-05-27,26,4
sao-bento-atlas,2026-05-26,16,120
sao-bento-atlas,2026-05-25,20,96
sao-bento-atlas,2026-05-24,37,53
sao-bento-atlas,2026-05-22,4,112
sao-bento-atlas,2026-05-20,23,75
sao-bento-atlas,2026-05-19,6,52
sao-bento-atlas,2026-05-18,14,73
sao-bento-atlas,2026-05-17,12,62
sao-bento-atlas,2026-05-16,38,10
sao-bento-atlas,2026-05-15,31,28
sao-bento-atlas,2026-05-14,5,56
sao-bento-atlas,2026-05-11,10,12
sao-bento-atlas,2026-05-07,33,71
sao-bento-atlas,2026-05-06,25,14
sao-bento-atlas,2026-05-05,1,69
sao-bento-atlas,2026-04-30,22,2
sao-bento-atlas,2026-04-28,38,37
sao-bento-atlas,2026-04-27,33,9
sao-bento-atlas,2026-04-25,5,67
sao-bento-atlas,2026-04-23,18,7
sao-bento-atlas,2026-04-22,38,48
sao-bento-atlas,2026-04-21,11,105
sao-bento-atlas,2026-04-16,3,59
sao-bento-atlas,2026-04-15,20,4
sao-bento-atlas,2026-04-13,29,36
sao-bento-atlas,2026-04-11,34,105
sao-bento-atlas,2026-04-06,10,8
sao-bento-atlas,2026-04-05,25,59
sao-bento-atlas,2026-04-03,27,108
sao-bento-atlas,2026-04-01,1,113
sao-bento-atlas,2026-03-31,30,48
sao-bento-atlas,2026-03-30,30,40
sao-bento-atlas,2026-03-29,23,48
sao-bento-atlas,2026-03-28,7,3
sao-bento-atlas,2026-03-26,29,112
sao-bento-atlas,2026-03-24,30,13
sao-bento-atlas,2026-03-23,34,61
sao-bento-atlas,2026-03-21,22,41
sao-bento-atlas,2026-03-18,30,8
sao-bento-atlas,2026-03-17,32,34
sao-bento-atlas,2026-03-16,34,30
sao-bento-atlas,2026-03-15,32,59
sao-bento-atlas,2026-03-13,32,33
sao-bento-atlas,2026-03-09,31,41
sao-bento-atlas,2026-03-08,3,21
sao-bento-atlas,2026-03-07,27,117
sao-bento-atlas,2026-03-04,30,7
sao-bento-atlas,2026-03-02,32,109
sao-bento-atlas,2026-03-01,6,3
sao-bento-atlas,2026-02-28,5,54
sao-bento-atlas,2026-02-27,23,36
sao-bento-atlas,2026-02-26,29,1
sao-bento-atlas,2026-02-25,30,18
sao-bento-atlas,2026-02-23,5,12
sao-bento-atlas,2026-02-19,29,107
sao-bento-atlas,2026-02-18,16,53
sao-bento-atlas,2026-02-17,23,21
sao-bento-atlas,2026-02-16,11,79
sao-bento-atlas,2026-02-15,37,6
sao-bento-atlas,2026-02-14,4,96
sao-bento-atlas,2026-02-13,9,30
sao-bento-atlas,2026-02-12,9,41
sao-bento-atlas,2026-02-11,26,103
sao-bento-atlas,2026-02-05,7,8
sao-bento-atlas,2026-02-04,13,103
sao-bento-atlas,2026-02-03,2,93
sao-bento-atlas,2026-02-02,19,78
sao-bento-atlas,2026-02-01,2,48
sao-bento-atlas,2026-01-31,35,51
sao-bento-atlas,2026-01-30,10,51
sao-bento-atlas,2026-01-28,36,79
sao-bento-atlas,2026-01-27,24,57
sao-bento-atlas,2026-01-26,8,42
sao-bento-atlas,2026-01-23,13,17
sao-bento-atlas,2026-01-20,30,119
sao-bento-atlas,2026-01-18,30,10
sao-bento-atlas,2026-01-17,36,9
sao-bento-atlas,2026-01-16,25,34
sao-bento-atlas,2026-01-14,12,40
sao-bento-atlas,2026-01-13,12,111
sao-bento-atlas,2026-01-08,14,17
sao-bento-atlas,2026-01-07,7,18
sao-bento-atlas,2026-01-05,28,32
sao-bento-atlas,2026-01-04,19,89
sao-bento-atlas,2026-01-03,6,29
sao-bento-atlas,2025-12-31,19,36
sao-bento-atlas,2025-12-30,30,95
sao-bento-atlas,2025-12-29,3,81
sao-bento-atlas,2025-12-28,20,116
sao-bento-atlas,2025-12-27,23,44
sao-bento-atlas,2025-12-26,25,57
sao-bento-atlas,2025-12-25,25,22
sao-bento-atlas,2025-12-24,38,19
sao-bento-atlas,2025-12-23,29,4
sao-bento-atlas,2025-12-22,18,79
sao-bento-atlas,2025-12-21,9,22
sao-bento-atlas,2025-12-20,7,70
sao-bento-atlas,2025-12-17,12,120
sao-bento-atlas,2025-12-16,20,32
sao-bento-atlas,2025-12-15,20,48
sao-bento-atlas,2025-12-13,4,33
sao-bento-atlas,2025-12-12,14,9
sao-bento-atlas,2025-12-11,8,14
sao-bento-atlas,2025-12-10,19,58
sao-bento-atlas,2025-12-07,18,42
sao-bento-atlas,2025-12-04,1,103
sao-bento-atlas,2025-12-03,20,20
sao-bento-atlas,2025-11-30,25,65
sao-bento-atlas,2025-11-28,7,10
sao-bento-atlas,2025-11-26,1,9
sao-bento-atlas,2025-11-25,13,42
sao-bento-atlas,2025-11-24,26,92
sao-bento-atlas,2025-11-23,38,94
sao-bento-atlas,2025-11-20,11,62
sao-bento-atlas,2025-11-19,29,35
sao-bento-atlas,2025-11-18,23,11
sao-bento-atlas,2025-11-16,24,82
sao-bento-atlas,2025-11-13,9,108
sao-bento-atlas,2025-11-12,3,45
sao-bento-atlas,2025-11-10,37,42
sao-bento-atlas,2025-11-09,37,2
sao-bento-atlas,2025-11-07,20,26
sao-bento-atlas,2025-11-04,11,60
sao-bento-atlas,2025-11-03,3,104
sao-bento-atlas,2025-11-02,22,73
sao-bento-atlas,2025-10-30,23,67
sao-bento-atlas,2025-10-28,32,5
sao-bento-atlas,2025-10-27,27,88
sao-bento-atlas,2025-10-25,26,118
sao-bento-atlas,2025-10-24,35,81
sao-bento-atlas,2025-10-22,24,23
sao-bento-atlas,2025-10-20,1,21
sao-bento-atlas,2025-10-19,3,88
sao-bento-atlas,2025-10-18,27,52
sao-bento-atlas,2025-10-17,19,50
sao-bento-atlas,2025-10-16,9,74
sao-bento-atlas,2025-10-15,16,28
sao-bento-atlas,2025-10-14,17,106
sao-bento-atlas,2025-10-10,38,16
sao-bento-atlas,2025-10-09,31,27
sao-bento-atlas,2025-10-08,40,64
sao-bento-atlas,2025-10-07,34,49
sao-bento-atlas,2025-10-06,3,102
sao-bento-atlas,2025-10-04,22,67
sao-bento-atlas,2025-10-03,4,6
sao-bento-atlas,2025-10-01,9,50
sao-bento-atlas,2025-09-30,16,9
sao-bento-atlas,2025-09-29,34,20
sao-bento-atlas,2025-09-25,26,35
sao-bento-atlas,2025-09-24,18,84
sao-bento-atlas,2025-09-22,24,17
sao-bento-atlas,2025-09-21,2,99
sao-bento-atlas,2025-09-17,21,80
sao-bento-atlas,2025-09-16,27,46
sao-bento-atlas,2025-09-15,27,118
sao-bento-atlas,2025-09-14,7,91
sao-bento-atlas,2025-09-13,17,43
sao-bento-atlas,2025-09-12,3,113
sao-bento-atlas,2025-09-09,23,84
sao-bento-atlas,2025-09-04,24,99
sao-bento-atlas,2025-09-03,4,6
sao-bento-atlas,2025-09-01,36,29
sao-bento-atlas,2025-08-31,12,24
sao-bento-atlas,2025-08-29,16,79
sao-bento-atlas,2025-08-28,8,71
sao-bento-atlas,2025-08-25,12,59
sao-bento-atlas,2025-08-23,35,7
sao-bento-atlas,2025-08-20,31,115
sao-bento-atlas,2025-08-19,16,30
sao-bento-atlas,2025-08-17,28,98
sao-bento-atlas,2025-08-15,38,95
sao-bento-atlas,2025-08-14,21,110
sao-bento-atlas,2025-08-12,16,116
sao-bento-atlas,2025-08-11,18,21
sao-bento-atlas,2025-08-10,22,23
sao-bento-atlas,2025-08-09,13,52
sao-bento-atlas,2025-08-06,18,45
sao-bento-atlas,2025-08-05,12,21
sao-bento-atlas,2025-08-03,24,13
sao-bento-atlas,2025-08-02,32,34
sao-bento-atlas,2025-07-31,36,64
sao-bento-atlas,2025-07-28,12,11
sao-bento-atlas,2025-07-26,14,60
sao-bento-atlas,2025-07-24,38,62
sao-bento-atlas,2025-07-21,33,38
sao-bento-atlas,2025-07-20,39,20
sao-bento-atlas,2025-07-18,23,35
sao-bento-atlas,2025-07-17,24,63
nunez-capital-keystone,2026-08-18,19,48
nunez-capital-keystone,2026-08-14,3,78
nunez-capital-keystone,2026-08-11,39,56
nunez-capital-keystone,2026-08-10,28,107
nunez-capital-keystone,2026-08-08,24,93
nunez-capital-keystone,2026-08-06,15,31
nunez-capital-keystone,2026-08-04,17,8
nunez-capital-keystone,2026-07-31,25,53
nunez-capital-keystone,2026-07-30,8,39
nunez-capital-keystone,2026-07-28,8,33
nunez-capital-keystone,2026-07-26,3,6
nunez-capital-keystone,2026-07-24,26,52
nunez-capital-keystone,2026-07-22,12,54
nunez-capital-keystone,2026-07-20,30,103
nunez-capital-keystone,2026-07-16,11,96
nunez-capital-keystone,2026-07-13,24,5
nunez-capital-keystone,2026-07-12,26,90
nunez-capital-keystone,2026-07-11,21,7
nunez-capital-keystone,2026-07-10,36,43
nunez-capital-keystone,2026-07-08,32,7
nunez-capital-keystone,2026-07-07,11,18
nunez-capital-keystone,2026-07-06,26,42
nunez-capital-keystone,2026-07-04,40,24
nunez-capital-keystone,2026-07-02,20,88
nunez-capital-keystone,2026-06-30,35,19
nunez-capital-keystone,2026-06-29,20,102
nunez-capital-keystone,2026-06-27,15,72
nunez-capital-keystone,2026-06-26,34,21
nunez-capital-keystone,2026-06-25,25,83
nunez-capital-keystone,2026-06-24,22,11
nunez-capital-keystone,2026-06-21,33,30
nunez-capital-keystone,2026-06-17,39,92
nunez-capital-keystone,2026-06-14,24,8
nunez-capital-keystone,2026-06-13,36,111
nunez-capital-keystone,2026-06-10,37,112
nunez-capital-keystone,2026-06-09,13,32
nunez-capital-keystone,2026-06-08,9,28
nunez-capital-keystone,2026-06-07,11,110
nunez-capital-keystone,2026-06-02,17,46
nunez-capital-keystone,2026-06-01,9,86
nunez-capital-keystone,2026-05-31,32,112
nunez-capital-keystone,2026-05-29,13,28
nunez-capital-keystone,2026-05-28,28,68
nunez-capital-keystone,2026-05-24,24,9
nunez-capital-keystone,2026-05-23,9,27
nunez-capital-keystone,2026-05-20,38,78
nunez-capital-keystone,2026-05-15,15,115
nunez-capital-keystone,2026-05-13,13,14
nunez-capital-keystone,2026-05-12,32,118
nunez-capital-keystone,2026-05-11,3,7
nunez-capital-keystone,2026-05-07,12,31
nunez-capital-keystone,2026-05-06,36,98
nunez-capital-keystone,2026-05-04,8,36
nunez-capital-keystone,2026-05-03,13,58
nunez-capital-keystone,2026-04-28,1,26
nunez-capital-keystone,2026-04-25,39,7
nunez-capital-keystone,2026-04-24,8,120
nunez-capital-keystone,2026-04-20,1,87
nunez-capital-keystone,2026-04-18,26,30
nunez-capital-keystone,2026-04-17,7,14
nunez-capital-keystone,2026-04-16,2,49
nunez-capital-keystone,2026-04-14,2,38
nunez-capital-keystone,2026-04-11,33,89
nunez-capital-keystone,2026-04-09,22,57
nunez-capital-keystone,2026-04-08,14,98
nunez-capital-keystone,2026-04-07,24,71
nunez-capital-keystone,2026-04-06,5,90
nunez-capital-keystone,2026-04-02,2,18
nunez-capital-keystone,2026-03-31,39,2
nunez-capital-keystone,2026-03-30,16,113
nunez-capital-keystone,2026-03-29,22,38
nunez-capital-keystone,2026-03-28,23,22
nunez-capital-keystone,2026-03-27,7,102
nunez-capital-keystone,2026-03-26,36,28
nunez-capital-keystone,2026-03-25,38,42
nunez-capital-keystone,2026-03-24,25,53
nunez-capital-keystone,2026-03-21,34,53
nunez-capital-keystone,2026-03-19,14,27
nunez-capital-keystone,2026-03-17,20,109
nunez-capital-keystone,2026-03-12,14,21
nunez-capital-keystone,2026-03-06,10,33
nunez-capital-keystone,2026-03-05,28,87
nunez-capital-keystone,2026-03-01,4,46
nunez-capital-keystone,2026-02-28,6,87
nunez-capital-keystone,2026-02-24,39,10
nunez-capital-keystone,2026-02-22,16,24
nunez-capital-keystone,2026-02-20,21,8
nunez-capital-keystone,2026-02-18,40,19
nunez-capital-keystone,2026-02-14,7,81
nunez-capital-keystone,2026-02-13,32,12
nunez-capital-keystone,2026-02-12,31,92
nunez-capital-keystone,2026-02-11,23,23
nunez-capital-keystone,2026-02-09,38,46
nunez-capital-keystone,2026-02-06,16,29
nunez-capital-keystone,2026-02-05,22,81
nunez-capital-keystone,2026-02-04,37,79
nunez-capital-keystone,2026-01-31,10,35
nunez-capital-keystone,2026-01-30,18,60
nunez-capital-keystone,2026-01-29,18,71
nunez-capital-keystone,2026-01-26,15,58
nunez-capital-keystone,2026-01-23,6,53
nunez-capital-keystone,2026-01-18,21,99
nunez-capital-keystone,2026-01-17,36,15
nunez-capital-keystone,2026-01-16,33,5
nunez-capital-keystone,2026-01-14,14,11
nunez-capital-keystone,2026-01-13,6,81
nunez-capital-keystone,2026-01-09,13,28
nunez-capital-keystone,2026-01-07,19,89
nunez-capital-keystone,2026-01-04,35,18
nunez-capital-keystone,2026-01-03,3,94
nunez-capital-keystone,2026-01-02,29,29
nunez-capital-keystone,2026-01-01,36,28
nunez-capital-keystone,2025-12-29,29,48
nunez-capital-keystone,2025-12-26,33,35
nunez-capital-keystone,2025-12-25,25,39
nunez-capital-keystone,2025-12-24,14,10
nunez-capital-keystone,2025-12-22,16,104
nunez-capital-keystone,2025-12-20,31,42
nunez-capital-keystone,2025-12-18,26,117
nunez-capital-keystone,2025-12-17,26,52
nunez-capital-keystone,2025-12-15,4,26
nunez-capital-keystone,2025-12-14,9,23
nunez-capital-keystone,2025-12-13,40,115
nunez-capital-keystone,2025-12-06,34,25
nunez-capital-keystone,2025-12-05,33,26
nunez-capital-keystone,2025-12-04,30,4
nunez-capital-keystone,2025-11-26,25,114
nunez-capital-keystone,2025-11-25,30,57
nunez-capital-keystone,2025-11-24,31,17
nunez-capital-keystone,2025-11-23,28,104
nunez-capital-keystone,2025-11-20,28,91
nunez-capital-keystone,2025-11-19,28,93
nunez-capital-keystone,2025-11-18,37,88
nunez-capital-keystone,2025-11-17,28,74
nunez-capital-keystone,2025-11-16,37,59
nunez-capital-keystone,2025-11-14,12,22
nunez-capital-keystone,2025-11-13,7,105
nunez-capital-keystone,2025-11-09,1,95
nunez-capital-keystone,2025-11-07,1,50
nunez-capital-keystone,2025-11-06,33,69
nunez-capital-keystone,2025-11-04,6,93
nunez-capital-keystone,2025-10-31,33,42
nunez-capital-keystone,2025-10-27,26,66
nunez-capital-keystone,2025-10-26,10,97
nunez-capital-keystone,2025-10-25,1,48
nunez-capital-keystone,2025-10-24,24,98
nunez-capital-keystone,2025-10-23,9,21
nunez-capital-keystone,2025-10-22,9,59
nunez-capital-keystone,2025-10-20,4,23
nunez-capital-keystone,2025-10-19,30,108
nunez-capital-keystone,2025-10-18,11,108
nunez-capital-keystone,2025-10-17,27,19
nunez-capital-keystone,2025-10-16,7,63
nunez-capital-keystone,2025-10-15,5,38
nunez-capital-keystone,2025-10-14,9,45
nunez-capital-keystone,2025-10-13,36,104
nunez-capital-keystone,2025-10-12,29,8
nunez-capital-keystone,2025-10-08,25,14
nunez-capital-keystone,2025-10-04,8,108
nunez-capital-keystone,2025-10-02,8,7
nunez-capital-keystone,2025-10-01,17,98
nunez-capital-keystone,2025-09-30,9,10
nunez-capital-keystone,2025-09-26,30,118
nunez-capital-keystone,2025-09-25,7,36
nunez-capital-keystone,2025-09-24,31,90
nunez-capital-keystone,2025-09-22,38,80
nunez-capital-keystone,2025-09-18,31,20
nunez-capital-keystone,2025-09-17,7,10
nunez-capital-keystone,2025-09-14,9,115
nunez-capital-keystone,2025-09-13,29,86
nunez-capital-keystone,2025-09-11,4,11
nunez-capital-keystone,2025-09-10,37,119
nunez-capital-keystone,2025-09-09,16,112
nunez-capital-keystone,2025-09-08,36,33
nunez-capital-keystone,2025-09-07,4,34
nunez-capital-keystone,2025-09-06,16,32
nunez-capital-keystone,2025-08-29,34,35
nunez-capital-keystone,2025-08-26,5,99
nunez-capital-keystone,2025-08-24,23,115
nunez-capital-keystone,2025-08-23,30,83
nunez-capital-keystone,2025-08-22,29,47
nunez-capital-keystone,2025-08-21,10,108
nunez-capital-keystone,2025-08-18,23,20
nunez-capital-keystone,2025-08-17,26,10
nunez-capital-keystone,2025-08-16,16,58
nunez-capital-keystone,2025-08-13,7,1
nunez-capital-keystone,2025-08-08,3,115
nunez-capital-keystone,2025-08-04,33,21
nunez-capital-keystone,2025-08-03,21,39
nunez-capital-keystone,2025-07-31,22,39
nunez-capital-keystone,2025-07-30,30,85
nunez-capital-keystone,2025-07-29,26,98
nunez-capital-keystone,2025-07-28,1,85
nunez-capital-keystone,2025-07-25,1,90
nunez-capital-keystone,2025-07-24,6,45
nunez-capital-keystone,2025-07-22,2,119
nunez-capital-keystone,2025-07-21,29,23
nunez-capital-keystone,2025-07-19,11,6
perez-group-anchor,2026-08-18,7,52
perez-group-anchor,2026-08-17,26,71
perez-group-anchor,2026-08-14,14,30
perez-group-anchor,2026-08-13,27,113
perez-group-anchor,2026-08-12,17,10
perez-group-anchor,2026-08-10,31,63
perez-group-anchor,2026-08-08,19,79
perez-group-anchor,2026-08-07,2,12
perez-group-anchor,2026-08-06,32,44
perez-group-anchor,2026-08-03,37,48
perez-group-anchor,2026-08-02,30,99
perez-group-anchor,2026-08-01,22,118
perez-group-anchor,2026-07-30,26,59
perez-group-anchor,2026-07-29,14,24
perez-group-anchor,2026-07-28,35,42
perez-group-anchor,2026-07-27,3,90
perez-group-anchor,2026-07-26,8,111
perez-group-anchor,2026-07-25,15,2
perez-group-anchor,2026-07-24,38,75
perez-group-anchor,2026-07-22,28,56
perez-group-anchor,2026-07-21,9,24
perez-group-anchor,2026-07-20,24,91
perez-group-anchor,2026-07-18,21,85
perez-group-anchor,2026-07-16,7,102
perez-group-anchor,2026-07-15,34,50
perez-group-anchor,2026-07-14,19,118
perez-group-anchor,2026-07-12,24,82
perez-group-anchor,2026-07-09,31,102
perez-group-anchor,2026-07-07,15,66
perez-group-anchor,2026-07-05,24,11
perez-group-anchor,2026-07-03,4,21
perez-group-anchor,2026-07-02,24,34
perez-group-anchor,2026-06-30,17,7
perez-group-anchor,2026-06-29,19,78
perez-group-anchor,2026-06-27,34,73
perez-group-anchor,2026-06-26,15,63
perez-group-anchor,2026-06-24,14,25
perez-group-anchor,2026-06-23,20,90
perez-group-anchor,2026-06-22,40,106
perez-group-anchor,2026-06-21,14,14
perez-group-anchor,2026-06-20,26,117
perez-group-anchor,2026-06-19,3,59
perez-group-anchor,2026-06-18,20,5
perez-group-anchor,2026-06-15,38,72
perez-group-anchor,2026-06-12,9,119
perez-group-anchor,2026-06-09,6,87
perez-group-anchor,2026-06-05,17,2
perez-group-anchor,2026-06-04,1,45
perez-group-anchor,2026-06-03,28,72
perez-group-anchor,2026-06-02,2,56
perez-group-anchor,2026-05-29,32,51
perez-group-anchor,2026-05-27,13,13
perez-group-anchor,2026-05-21,22,26
perez-group-anchor,2026-05-20,32,7
perez-group-anchor,2026-05-19,9,52
perez-group-anchor,2026-05-18,31,30
perez-group-anchor,2026-05-16,38,2
perez-group-anchor,2026-05-12,32,28
perez-group-anchor,2026-05-10,22,60
perez-group-anchor,2026-05-08,36,34
perez-group-anchor,2026-05-06,30,30
perez-group-anchor,2026-05-03,32,32
perez-group-anchor,2026-05-02,30,9
perez-group-anchor,2026-04-30,20,62
perez-group-anchor,2026-04-29,19,114
perez-group-anchor,2026-04-27,25,105
perez-group-anchor,2026-04-25,27,57
perez-group-anchor,2026-04-24,8,33
perez-group-anchor,2026-04-23,40,4
perez-group-anchor,2026-04-22,20,117
perez-group-anchor,2026-04-21,21,80
perez-group-anchor,2026-04-20,8,105
perez-group-anchor,2026-04-19,10,107
perez-group-anchor,2026-04-18,15,109
perez-group-anchor,2026-04-15,10,80
perez-group-anchor,2026-04-12,18,43
perez-group-anchor,2026-04-09,14,8
perez-group-anchor,2026-04-05,31,120
perez-group-anchor,2026-04-02,40,108
perez-group-anchor,2026-04-01,40,116
perez-group-anchor,2026-03-31,16,1
perez-group-anchor,2026-03-29,21,21
perez-group-anchor,2026-03-28,37,73
perez-group-anchor,2026-03-27,29,11
perez-group-anchor,2026-03-26,10,34
perez-group-anchor,2026-03-25,30,24
perez-group-anchor,2026-03-24,13,58
perez-group-anchor,2026-03-22,30,81
perez-group-anchor,2026-03-21,5,94
perez-group-anchor,2026-03-19,38,24
perez-group-anchor,2026-03-13,23,70
perez-group-anchor,2026-03-12,28,99
perez-group-anchor,2026-03-11,35,101
perez-group-anchor,2026-03-06,21,48
perez-group-anchor,2026-03-05,24,110
perez-group-anchor,2026-03-04,6,63
perez-group-anchor,2026-03-03,12,82
perez-group-anchor,2026-02-27,36,76
perez-group-anchor,2026-02-26,18,92
perez-group-anchor,2026-02-25,16,102
perez-group-anchor,2026-02-24,12,35
perez-group-anchor,2026-02-20,20,89
perez-group-anchor,2026-02-19,11,36
perez-group-anchor,2026-02-17,7,110
perez-group-anchor,2026-02-15,5,79
perez-group-anchor,2026-02-14,12,30
perez-group-anchor,2026-02-13,14,95
perez-group-anchor,2026-02-09,5,5
perez-group-anchor,2026-02-06,34,46
perez-group-anchor,2026-02-05,7,117
perez-group-anchor,2026-02-04,40,4
perez-group-anchor,2026-02-03,38,52
perez-group-anchor,2026-02-02,26,21
perez-group-anchor,2026-01-31,33,1
perez-group-anchor,2026-01-30,21,23
perez-group-anchor,2026-01-29,31,76
perez-group-anchor,2026-01-27,26,53
perez-group-anchor,2026-01-25,25,112
perez-group-anchor,2026-01-23,9,73
perez-group-anchor,2026-01-22,1,75
perez-group-anchor,2026-01-20,11,25
perez-group-anchor,2026-01-15,36,96
perez-group-anchor,2026-01-14,26,106
perez-group-anchor,2026-01-12,16,114
perez-group-anchor,2026-01-11,28,89
perez-group-anchor,2026-01-10,36,38
perez-group-anchor,2026-01-04,5,40
perez-group-anchor,2026-01-03,10,92
perez-group-anchor,2026-01-02,33,4
perez-group-anchor,2025-12-30,11,58
perez-group-anchor,2025-12-26,37,17
perez-group-anchor,2025-12-25,27,76
perez-group-anchor,2025-12-22,4,65
perez-group-anchor,2025-12-21,6,100
perez-group-anchor,2025-12-20,10,9
perez-group-anchor,2025-12-18,1,91
perez-group-anchor,2025-12-17,39,75
perez-group-anchor,2025-12-16,5,27
perez-group-anchor,2025-12-15,5,113
perez-group-anchor,2025-12-14,18,15
perez-group-anchor,2025-12-12,7,104
perez-group-anchor,2025-12-11,23,79
perez-group-anchor,2025-12-10,17,70
perez-group-anchor,2025-12-09,17,106
perez-group-anchor,2025-12-08,15,87
perez-group-anchor,2025-12-06,1,36
perez-group-anchor,2025-12-03,3,42
perez-group-anchor,2025-12-02,7,3
perez-group-anchor,2025-11-29,38,61
perez-group-anchor,2025-11-28,39,97
perez-group-anchor,2025-11-27,21,87
perez-group-anchor,2025-11-25,31,111
perez-group-anchor,2025-11-23,6,19
perez-group-anchor,2025-11-21,3,50
perez-group-anchor,2025-11-20,9,54
perez-group-anchor,2025-11-19,10,1
perez-group-anchor,2025-11-18,13,29
perez-group-anchor,2025-11-16,37,113
perez-group-anchor,2025-11-15,16,9
perez-group-anchor,2025-11-14,7,88
perez-group-anchor,2025-11-12,14,54
perez-group-anchor,2025-11-09,18,23
perez-group-anchor,2025-11-06,23,55
perez-group-anchor,2025-11-03,14,84
perez-group-anchor,2025-11-01,37,107
perez-group-anchor,2025-10-31,21,71
perez-group-anchor,2025-10-27,9,9
perez-group-anchor,2025-10-25,24,19
perez-group-anchor,2025-10-23,16,9
perez-group-anchor,2025-10-22,33,106
perez-group-anchor,2025-10-19,18,115
perez-group-anchor,2025-10-17,29,61
perez-group-anchor,2025-10-15,39,90
perez-group-anchor,2025-10-11,32,103
perez-group-anchor,2025-10-10,26,56
perez-group-anchor,2025-10-07,1,57
perez-group-anchor,2025-10-04,39,12
perez-group-anchor,2025-10-03,12,112
perez-group-anchor,2025-10-01,2,117
perez-group-anchor,2025-09-28,2,20
perez-group-anchor,2025-09-27,33,37
perez-group-anchor,2025-09-23,1,3
perez-group-anchor,2025-09-22,25,51
perez-group-anchor,2025-09-19,1,71
perez-group-anchor,2025-09-15,24,55
perez-group-anchor,2025-09-14,4,46
perez-group-anchor,2025-09-13,20,13
perez-group-anchor,2025-09-11,5,77
perez-group-anchor,2025-09-09,22,20
perez-group-anchor,2025-09-07,14,18
perez-group-anchor,2025-09-04,20,104
perez-group-anchor,2025-09-01,6,116
perez-group-anchor,2025-08-31,33,102
perez-group-anchor,2025-08-27,1,110
perez-group-anchor,2025-08-25,19,89
perez-group-anchor,2025-08-24,26,109
perez-group-anchor,2025-08-23,25,110
perez-group-anchor,2025-08-21,10,81
perez-group-anchor,2025-08-20,30,64
perez-group-anchor,2025-08-17,16,95
perez-group-anchor,2025-08-13,27,69
perez-group-anchor,2025-08-10,30,53
perez-group-anchor,2025-08-09,7,97
perez-group-anchor,2025-08-08,15,86
perez-group-anchor,2025-08-04,33,49
perez-group-anchor,2025-08-03,40,110
perez-group-anchor,2025-07-28,34,41
perez-group-anchor,2025-07-26,39,50
perez-group-anchor,2025-07-21,39,106
