invoice_id,customer_ref,invoice_date,amount_usd,status,currency
in_000008005,cus_000000500493,2025-03-09,265.45,paid,USD
in_000008006,cus_000000500528,2025-03-09,1264.83,paid,USD
in_000008007,cus_000000500595,2025-03-09,405.09,paid,USD
in_000008008,cus_000000500661,2025-03-09,1500.00,void,USD
in_000008009,cus_000000500661,2025-03-09,1539.94,paid,USD
in_000008010,cus_000000500678,2025-03-09,3345.53,paid,USD
in_000008011,cus_000000500681,2025-03-09,12355.80,paid,USD
in_000008012,cus_000000500698,2025-03-09,517.18,paid,USD
in_000008013,cus_000000500718,2025-03-09,822.06,paid,USD
in_000008014,cus_000000500727,2025-03-09,2515.17,paid,USD
in_000008015,cus_000000500744,2025-03-09,426.66,paid,USD
in_000008016,cus_000000500759,2025-03-09,626.38,void,USD
in_000008017,cus_000000500759,2025-03-09,637.66,paid,USD
in_000008018,cus_000000500762,2025-03-09,3594.07,refunded,USD
in_000008019,cus_000000501298,2025-03-09,1871.04,paid,USD
in_000008020,cus_000000501338,2025-03-09,542.71,void,USD
in_000008021,cus_000000501338,2025-03-09,559.69,paid,USD
in_000008022,cus_000000500045,2025-03-10,615.86,paid,USD
in_000008023,cus_000000500323,2025-03-10,375.62,paid,USD
in_000008024,cus_000000500421,2025-03-10,5232.80,refunded,USD
in_000008025,cus_000000500447,2025-03-10,2851.63,paid,USD
in_000008026,cus_000000500491,2025-03-10,376.66,paid,USD
in_000008027,cus_000000500550,2025-03-10,586.92,paid,USD
in_000008028,cus_000000500556,2025-03-10,1066.73,paid,USD
in_000008029,cus_000000500746,2025-03-10,460.37,paid,USD
in_000008030,cus_000000500748,2025-03-10,246.36,paid,USD
in_000008031,cus_000000500749,2025-03-10,2459.65,paid,USD
in_000008032,cus_000000500769,2025-03-10,687.16,paid,USD
in_000008033,cus_000000500770,2025-03-10,687.16,paid,USD
in_000008034,cus_000000501256,2025-03-10,27393.24,paid,USD
in_000008035,cus_000000501283,2025-03-10,3154.01,paid,USD
in_000008036,cus_000000500145,2025-03-11,1287.62,paid,USD
in_000008037,cus_000000500212,2025-03-11,3226.23,paid,USD
in_000008038,cus_000000500221,2025-03-11,300.23,paid,USD
in_000008039,cus_000000500235,2025-03-11,525.72,paid,USD
in_000008040,cus_000000500363,2025-03-11,588.38,paid,USD
in_000008041,cus_000000500392,2025-03-11,577.31,paid,USD
in_000008042,cus_000000500394,2025-03-11,2639.60,paid,USD
in_000008043,cus_000000500437,2025-03-11,843.15,paid,USD
in_000008044,cus_000000500449,2025-03-11,20681.60,paid,USD
in_000008045,cus_000000500453,2025-03-11,497.10,paid,USD
in_000008046,cus_000000500579,2025-03-11,809.65,paid,USD
in_000008047,cus_000000500588,2025-03-11,696.48,paid,USD
in_000008048,cus_000000500614,2025-03-11,423.72,paid,USD
in_000008049,cus_000000500751,2025-03-11,5396.88,paid,USD
in_000008050,cus_000000501320,2025-03-11,250.00,paid,USD
in_000008051,cus_000000500036,2025-03-12,530.36,paid,USD
in_000008052,cus_000000500043,2025-03-12,2885.28,paid,USD
in_000008053,cus_000000500069,2025-03-12,2439.28,paid,USD
in_000008054,cus_000000500138,2025-03-12,657.34,paid,USD
in_000008055,cus_000000500140,2025-03-12,1058.16,paid,USD
in_000008056,cus_000000500170,2025-03-12,2674.75,paid,USD
in_000008057,cus_000000500435,2025-03-12,2312.66,paid,USD
in_000008058,cus_000000500439,2025-03-12,1383.12,paid,USD
in_000008059,cus_000000500582,2025-03-12,1762.72,paid,USD
in_000008060,cus_000000500658,2025-03-12,6784.53,paid,USD
in_000008061,cus_000000500672,2025-03-12,2998.45,paid,USD
in_000008062,cus_000000501307,2025-03-12,1011.71,paid,USD
in_000008063,cus_000000500016,2025-03-13,7488.35,paid,USD
in_000008064,cus_000000500075,2025-03-13,6174.74,paid,USD
in_000008065,cus_000000500118,2025-03-13,535.38,paid,USD
in_000008066,cus_000000500143,2025-03-13,1087.76,paid,USD
in_000008067,cus_000000500203,2025-03-13,1509.71,paid,USD
in_000008068,cus_000000500376,2025-03-13,978.60,paid,USD
in_000008069,cus_000000500420,2025-03-13,1143.78,paid,USD
in_000008070,cus_000000500476,2025-03-13,805.15,paid,USD
in_000008071,cus_000000500497,2025-03-13,325.92,paid,USD
in_000008072,cus_000000500498,2025-03-13,325.92,paid,USD
in_000008073,cus_000000500518,2025-03-13,3499.07,paid,USD
in_000008074,cus_000000500561,2025-03-13,619.92,paid,USD
in_000008075,cus_000000500633,2025-03-13,1064.35,paid,USD
in_000008076,cus_000000500716,2025-03-13,3899.07,paid,USD
in_000008077,cus_000000500742,2025-03-13,521.29,paid,USD
in_000008078,cus_000000501262,2025-03-13,2363.40,paid,USD
in_000008079,cus_000000501273,2025-03-13,16965.12,failed,USD
in_000008080,cus_000000501332,2025-03-13,564.17,paid,USD
in_000008081,cus_000000500010,2025-03-14,2105.62,paid,USD
in_000008082,cus_000000500112,2025-03-14,541.15,paid,USD
in_000008083,cus_000000500164,2025-03-14,5805.45,paid,USD
in_000008084,cus_000000500204,2025-03-14,2225.25,paid,USD
in_000008085,cus_000000500317,2025-03-14,1825.48,paid,USD
in_000008086,cus_000000500649,2025-03-14,285.22,paid,USD
in_000008087,cus_000000500652,2025-03-14,668.26,paid,USD
in_000008088,cus_000000501267,2025-03-14,308.42,paid,USD
in_000008089,cus_000000501347,2025-03-14,1784.27,paid,USD
in_000008090,cus_000000500013,2025-03-15,743.98,paid,USD
in_000008091,cus_000000500041,2025-03-15,1110.63,paid,USD
in_000008092,cus_000000500082,2025-03-15,512.45,paid,USD
in_000008093,cus_000000500114,2025-03-15,2923.37,paid,USD
in_000008094,cus_000000500407,2025-03-15,3562.16,paid,USD
in_000008095,cus_000000500444,2025-03-15,139.08,paid,USD
in_000008096,cus_000000500445,2025-03-15,139.08,paid,USD
in_000008097,cus_000000500507,2025-03-15,300.30,paid,USD
in_000008098,cus_000000500548,2025-03-15,333.34,paid,USD
in_000008099,cus_000000500623,2025-03-15,1183.98,paid,USD
in_000008100,cus_000000500689,2025-03-15,543.39,paid,USD
in_000008101,cus_000000500761,2025-03-15,960.68,paid,USD
in_000008102,cus_000000500774,2025-03-15,1536.91,paid,USD
in_000008103,cus_000000501265,2025-03-15,6769.72,paid,USD
in_000008104,cus_000000501291,2025-03-15,1424.13,paid,USD
in_000008105,cus_000000500044,2025-03-16,1364.92,paid,USD
in_000008106,cus_000000500246,2025-03-16,6744.96,paid,USD
in_000008107,cus_000000500357,2025-03-16,1183.00,void,USD
in_000008108,cus_000000500357,2025-03-16,1105.67,paid,USD
in_000008109,cus_000000500438,2025-03-16,1200.00,paid,USD
in_000008110,cus_000000500464,2025-03-16,5450.40,paid,USD
in_000008111,cus_000000500477,2025-03-16,1814.93,paid,USD
in_000008112,cus_000000500489,2025-03-16,3594.35,paid,USD
in_000008113,cus_000000500509,2025-03-16,420.46,paid,USD
in_000008114,cus_000000500514,2025-03-16,9000.00,void,USD
in_000008115,cus_000000500514,2025-03-16,8332.86,paid,USD
in_000008116,cus_000000500654,2025-03-16,1742.27,paid,USD
in_000008117,cus_000000500684,2025-03-16,660.21,paid,USD
in_000008118,cus_000000500757,2025-03-16,9877.72,paid,USD
in_000008119,cus_000000500758,2025-03-16,3162.30,paid,USD
in_000008120,cus_000000500772,2025-03-16,350.62,paid,USD
in_000008121,cus_000000500777,2025-03-16,18897.72,paid,USD
in_000008122,cus_000000501260,2025-03-16,2097.80,paid,USD
in_000008123,cus_000000501293,2025-03-16,24633.60,refunded,USD
in_000008124,cus_000000501350,2025-03-16,1281.46,paid,USD
in_000008125,cus_000000500018,2025-03-17,4021.20,paid,USD
in_000008126,cus_000000500188,2025-03-17,735.83,paid,USD
in_000008127,cus_000000500277,2025-03-17,2397.16,paid,USD
in_000008128,cus_000000500329,2025-03-17,7661.62,paid,USD
in_000008129,cus_000000500480,2025-03-17,432.38,paid,USD
in_000008130,cus_000000500511,2025-03-17,655.50,paid,USD
in_000008131,cus_000000500522,2025-03-17,620.88,paid,USD
in_000008132,cus_000000500604,2025-03-17,521.30,paid,USD
in_000008133,cus_000000500619,2025-03-17,586.45,paid,USD
in_000008134,cus_000000500712,2025-03-17,1571.98,paid,USD
in_000008135,cus_000000500735,2025-03-17,797.83,paid,USD
in_000008136,cus_000000500752,2025-03-17,1644.39,paid,USD
in_000008137,cus_000000500755,2025-03-17,891.49,paid,USD
in_000008138,cus_000000500760,2025-03-17,5415.41,paid,USD
in_000008139,cus_000000500764,2025-03-17,16049.52,paid,USD
in_000008140,cus_000000500776,2025-03-17,2542.91,paid,USD
in_000008141,cus_000000500095,2025-03-18,1327.69,paid,USD
in_000008142,cus_000000500102,2025-03-18,567.54,paid,USD
in_000008143,cus_000000500403,2025-03-18,721.89,failed,USD
in_000008144,cus_000000500427,2025-03-18,965.12,paid,USD
in_000008145,cus_000000500463,2025-03-18,492.17,paid,USD
in_000008146,cus_000000500495,2025-03-18,492.31,paid,USD
in_000008147,cus_000000500631,2025-03-18,1154.81,paid,USD
in_000008148,cus_000000500667,2025-03-18,523.56,paid,USD
in_000008149,cus_000000501312,2025-03-18,1746.16,paid,USD
in_000008150,cus_000000501333,2025-03-18,293.79,paid,USD
in_000008151,cus_000000501337,2025-03-18,645.48,paid,USD
in_000008152,cus_000000501341,2025-03-18,2883.89,paid,USD
in_000008153,cus_000000500090,2025-03-19,648.61,refunded,USD
in_000008154,cus_000000500166,2025-03-19,135000.00,paid,USD
in_000008155,cus_000000500171,2025-03-19,1118.76,paid,USD
in_000008156,cus_000000500198,2025-03-19,413.93,paid,USD
in_000008157,cus_000000500232,2025-03-19,294.81,paid,USD
in_000008158,cus_000000500233,2025-03-19,294.81,paid,USD
in_000008159,cus_000000500395,2025-03-19,484.71,paid,USD
in_000008160,cus_000000500512,2025-03-19,1016.66,paid,USD
in_000008161,cus_000000500641,2025-03-19,482.46,paid,USD
in_000008162,cus_000000500653,2025-03-19,451.36,paid,USD
in_000008163,cus_000000500655,2025-03-19,3725.18,paid,USD
in_000008164,cus_000000500714,2025-03-19,1674.96,paid,USD
in_000008165,cus_000000500725,2025-03-19,1200.00,paid,USD
in_000008166,cus_000000500729,2025-03-19,535.09,paid,USD
in_000008167,cus_000000500731,2025-03-19,1815.33,paid,USD
in_000008168,cus_000000501263,2025-03-19,1176.51,paid,USD
in_000008169,cus_000000501319,2025-03-19,3144.73,paid,USD
in_000008170,cus_000000500001,2025-03-20,5847.96,paid,USD
in_000008171,cus_000000500078,2025-03-20,637.93,paid,USD
in_000008172,cus_000000500190,2025-03-20,4220.85,void,USD
in_000008173,cus_000000500190,2025-03-20,4390.63,paid,USD
in_000008174,cus_000000500319,2025-03-20,6074.79,refunded,USD
in_000008175,cus_000000500411,2025-03-20,3406.34,paid,USD
in_000008176,cus_000000500584,2025-03-20,263.58,paid,USD
in_000008177,cus_000000500660,2025-03-20,520.48,paid,USD
in_000008178,cus_000000500676,2025-03-20,679.89,paid,USD
in_000008179,cus_000000500743,2025-03-20,1200.00,paid,USD
in_000008180,cus_000000501248,2025-03-20,2335.69,paid,USD
in_000008181,cus_000000501258,2025-03-20,4631.94,paid,USD
in_000008182,cus_000000501271,2025-03-20,603.57,paid,USD
in_000008183,cus_000000501273,2025-03-20,16965.12,paid,USD
in_000008184,cus_000000501279,2025-03-20,603.73,paid,USD
in_000008185,cus_000000501317,2025-03-20,659.37,paid,USD
in_000008186,cus_000000500148,2025-03-21,1900.85,paid,USD
in_000008187,cus_000000500158,2025-03-21,2219.00,failed,USD
in_000008188,cus_000000500263,2025-03-21,1606.25,paid,USD
in_000008189,cus_000000500339,2025-03-21,2526.57,paid,USD
in_000008190,cus_000000500345,2025-03-21,747.36,paid,USD
in_000008191,cus_000000500417,2025-03-21,4008.49,paid,USD
in_000008192,cus_000000500430,2025-03-21,1241.65,paid,USD
in_000008193,cus_000000500455,2025-03-21,618.05,paid,USD
in_000008194,cus_000000500483,2025-03-21,686.76,paid,USD
in_000008195,cus_000000500599,2025-03-21,682.96,paid,USD
in_000008196,cus_000000500683,2025-03-21,482.83,void,USD
in_000008197,cus_000000500683,2025-03-21,442.18,paid,USD
in_000008198,cus_000000500763,2025-03-21,19201.56,paid,USD
in_000008199,cus_000000500775,2025-03-21,498.01,paid,USD
in_000008200,cus_000000501295,2025-03-21,18500.52,paid,USD
in_000008201,cus_000000501325,2025-03-21,1200.00,paid,USD
in_000008202,cus_000000500003,2025-03-22,7753.83,paid,USD
in_000008203,cus_000000500004,2025-03-22,10496.63,paid,USD
in_000008204,cus_000000500092,2025-03-22,484.85,paid,USD
in_000008205,cus_000000500405,2025-03-22,1006.99,paid,USD
in_000008206,cus_000000500426,2025-03-22,4472.67,paid,USD
in_000008207,cus_000000500436,2025-03-22,905.01,paid,USD
in_000008208,cus_000000500462,2025-03-22,4265.70,paid,USD
in_000008209,cus_000000500486,2025-03-22,6205.08,paid,USD
in_000008210,cus_000000500513,2025-03-22,878.82,paid,USD
in_000008211,cus_000000500612,2025-03-22,803.00,paid,USD
in_000008212,cus_000000500617,2025-03-22,661.92,paid,USD
in_000008213,cus_000000500694,2025-03-22,360.79,paid,USD
in_000008214,cus_000000500710,2025-03-22,2768.36,paid,USD
in_000008215,cus_000000501254,2025-03-22,552.23,paid,USD
in_000008216,cus_000000501318,2025-03-22,440.29,paid,USD
in_000008217,cus_000000500015,2025-03-23,4310.47,paid,USD
in_000008218,cus_000000500061,2025-03-23,488.16,paid,USD
in_000008219,cus_000000500081,2025-03-23,421.08,paid,USD
in_000008220,cus_000000500093,2025-03-23,6503.75,paid,USD
in_000008221,cus_000000500401,2025-03-23,335.32,paid,USD
in_000008222,cus_000000500410,2025-03-23,444.06,paid,USD
in_000008223,cus_000000500485,2025-03-23,1500.00,paid,USD
in_000008224,cus_000000500555,2025-03-23,495.49,paid,USD
in_000008225,cus_000000500644,2025-03-23,2163.49,paid,USD
in_000008226,cus_000000500671,2025-03-23,325.28,paid,USD
in_000008227,cus_000000500680,2025-03-23,669.13,paid,USD
in_000008228,cus_000000500697,2025-03-23,317.15,failed,USD
in_000008229,cus_000000500724,2025-03-23,2516.47,paid,USD
in_000008230,cus_000000501348,2025-03-23,1120.21,paid,USD
in_000008231,cus_000000500023,2025-03-24,348.25,paid,USD
in_000008232,cus_000000500051,2025-03-24,1274.62,failed,USD
in_000008233,cus_000000500175,2025-03-24,3876.61,paid,USD
in_000008234,cus_000000500314,2025-03-24,404.46,paid,USD
in_000008235,cus_000000500343,2025-03-24,605.11,paid,USD
in_000008236,cus_000000500378,2025-03-24,2320.27,paid,USD
in_000008237,cus_000000500543,2025-03-24,2581.15,refunded,USD
in_000008238,cus_000000500701,2025-03-24,558.03,paid,USD
in_000008239,cus_000000500706,2025-03-24,472.17,paid,USD
in_000008240,cus_000000500745,2025-03-24,1365.62,paid,USD
in_000008241,cus_000000500766,2025-03-24,4315.85,paid,USD
in_000008242,cus_000000501310,2025-03-24,860.57,paid,USD
in_000008243,cus_000000501345,2025-03-24,1306.61,paid,USD
in_000008244,cus_000000500089,2025-03-25,6471.96,paid,USD
in_000008245,cus_000000500110,2025-03-25,2210.93,paid,USD
in_000008246,cus_000000500151,2025-03-25,2517.58,paid,USD
in_000008247,cus_000000500162,2025-03-25,648.79,paid,USD
in_000008248,cus_000000500341,2025-03-25,529.85,paid,USD
in_000008249,cus_000000500358,2025-03-25,6314.02,paid,USD
in_000008250,cus_000000500361,2025-03-25,697.73,paid,USD
in_000008251,cus_000000500372,2025-03-25,701.76,paid,USD
in_000008252,cus_000000500383,2025-03-25,3119.77,refunded,USD
in_000008253,cus_000000500403,2025-03-25,721.89,paid,USD
in_000008254,cus_000000500404,2025-03-25,303.72,paid,USD
in_000008255,cus_000000500422,2025-03-25,283.03,paid,USD
in_000008256,cus_000000500451,2025-03-25,125424.20,void,USD
in_000008257,cus_000000500451,2025-03-25,127183.52,paid,USD
in_000008258,cus_000000500478,2025-03-25,1052.61,paid,USD
in_000008259,cus_000000500525,2025-03-25,326.85,paid,USD
in_000008260,cus_000000500532,2025-03-25,582.60,paid,USD
in_000008261,cus_000000500545,2025-03-25,1846.10,paid,USD
in_000008262,cus_000000500643,2025-03-25,632.39,paid,USD
in_000008263,cus_000000500656,2025-03-25,680.82,paid,USD
in_000008264,cus_000000500663,2025-03-25,356.12,paid,USD
in_000008265,cus_000000500669,2025-03-25,650.57,paid,USD
in_000008266,cus_000000500726,2025-03-25,2284.17,paid,USD
in_000008267,cus_000000500754,2025-03-25,386.94,refunded,USD
in_000008268,cus_000000500765,2025-03-25,12694.68,paid,USD
in_000008269,cus_000000501343,2025-03-25,1200.00,paid,USD
in_000008270,cus_000000500030,2025-03-26,1395.04,paid,USD
in_000008271,cus_000000500088,2025-03-26,338.81,paid,USD
in_000008272,cus_000000500159,2025-03-26,866.89,paid,USD
in_000008273,cus_000000500205,2025-03-26,376.41,paid,USD
in_000008274,cus_000000500216,2025-03-26,1038.08,paid,USD
in_000008275,cus_000000500236,2025-03-26,6359.26,paid,USD
in_000008276,cus_000000500293,2025-03-26,594.69,paid,USD
in_000008277,cus_000000500385,2025-03-26,709.69,paid,USD
in_000008278,cus_000000500387,2025-03-26,2691.66,paid,USD
in_000008279,cus_000000500393,2025-03-26,388.25,paid,USD
in_000008280,cus_000000500500,2025-03-26,1469.04,paid,USD
in_000008281,cus_000000500578,2025-03-26,978.16,paid,USD
in_000008282,cus_000000500611,2025-03-26,3585.38,paid,USD
in_000008283,cus_000000500618,2025-03-26,4745.19,paid,USD
in_000008284,cus_000000500665,2025-03-26,421.90,paid,USD
in_000008285,cus_000000500687,2025-03-26,1500.00,paid,USD
in_000008286,cus_000000501272,2025-03-26,1672.71,void,USD
in_000008287,cus_000000501272,2025-03-26,1744.67,paid,USD
in_000008288,cus_000000500007,2025-03-27,2998.00,paid,USD
in_000008289,cus_000000500039,2025-03-27,652.44,paid,USD
in_000008290,cus_000000500058,2025-03-27,729.08,paid,USD
in_000008291,cus_000000500084,2025-03-27,471.48,paid,USD
in_000008292,cus_000000500328,2025-03-27,831.16,paid,USD
in_000008293,cus_000000500337,2025-03-27,2541.29,paid,USD
in_000008294,cus_000000500390,2025-03-27,578.85,paid,USD
in_000008295,cus_000000500428,2025-03-27,561.24,paid,USD
in_000008296,cus_000000500487,2025-03-27,1483.38,paid,USD
in_000008297,cus_000000500581,2025-03-27,473.22,paid,USD
in_000008298,cus_000000500586,2025-03-27,516.92,paid,USD
in_000008299,cus_000000500601,2025-03-27,1024.06,paid,USD
in_000008300,cus_000000500733,2025-03-27,826.10,paid,USD
in_000008301,cus_000000500741,2025-03-27,2936.73,paid,USD
in_000008302,cus_000000500778,2025-03-27,8736.96,paid,USD
in_000008303,cus_000000501250,2025-03-27,575.09,paid,USD
in_000008304,cus_000000501287,2025-03-27,1936.62,paid,USD
in_000008305,cus_000000501353,2025-03-27,2581.53,paid,USD
in_000008306,cus_000000500019,2025-03-28,3538.17,paid,USD
in_000008307,cus_000000500066,2025-03-28,2604.31,paid,USD
in_000008308,cus_000000500083,2025-03-28,3803.64,paid,USD
in_000008309,cus_000000500134,2025-03-28,13507.03,paid,USD
in_000008310,cus_000000500225,2025-03-28,24293.04,paid,USD
in_000008311,cus_000000500261,2025-03-28,882.66,paid,USD
in_000008312,cus_000000500353,2025-03-28,3633.57,paid,USD
in_000008313,cus_000000500373,2025-03-28,455.25,paid,USD
in_000008314,cus_000000500540,2025-03-28,2366.76,paid,USD
in_000008315,cus_000000500596,2025-03-28,412.39,paid,USD
in_000008316,cus_000000500602,2025-03-28,4125.68,paid,USD
in_000008317,cus_000000500603,2025-03-28,381.90,paid,USD
in_000008318,cus_000000500638,2025-03-28,1712.40,paid,USD
in_000008319,cus_000000500697,2025-03-28,317.15,paid,USD
in_000008320,cus_000000500756,2025-03-28,532.86,paid,USD
in_000008321,cus_000000501269,2025-03-28,615.10,paid,USD
in_000008322,cus_000000501275,2025-03-28,3844.09,paid,USD
in_000008323,cus_000000501276,2025-03-28,3382.85,paid,USD
in_000008324,cus_000000501290,2025-03-28,842.40,paid,USD
in_000008325,cus_000000501316,2025-03-28,1200.00,refunded,USD
in_000008326,cus_000000501321,2025-03-28,2570.15,paid,USD
in_000008327,cus_000000501324,2025-03-28,466.21,paid,USD
in_000008328,cus_000000501334,2025-03-28,907.90,void,USD
in_000008329,cus_000000501334,2025-03-28,986.35,paid,USD
in_000008330,cus_000000501339,2025-03-28,658.93,paid,USD
in_000008331,cus_000000500158,2025-03-29,2219.00,paid,USD
in_000008332,cus_000000500051,2025-04-01,1274.62,paid,USD
in_000008333,cus_000000500057,2025-04-01,2822.99,paid,USD
in_000008334,cus_000000500062,2025-04-01,843.08,paid,USD
in_000008335,cus_000000500168,2025-04-01,1057.41,paid,USD
in_000008336,cus_000000500230,2025-04-01,969.76,paid,USD
in_000008337,cus_000000500250,2025-04-01,14400.00,paid,USD
in_000008338,cus_000000500311,2025-04-01,1474.60,paid,USD
in_000008339,cus_000000500316,2025-04-01,1665.96,paid,USD
in_000008340,cus_000000500466,2025-04-01,701.56,paid,USD
in_000008341,cus_000000500593,2025-04-01,356.45,paid,USD
in_000008342,cus_000000500634,2025-04-01,558.72,paid,USD
in_000008343,cus_000000500635,2025-04-01,280.91,paid,USD
in_000008344,cus_000000500803,2025-04-01,10515.00,paid,USD
in_000008345,cus_000000501264,2025-04-01,567.25,paid,USD
in_000008346,cus_000000501308,2025-04-01,382.64,paid,USD
in_000008347,cus_000000501326,2025-04-01,720.91,paid,USD
in_000008348,cus_000000500129,2025-04-02,14181.53,paid,USD
in_000008349,cus_000000500379,2025-04-02,515.36,paid,USD
in_000008350,cus_000000500467,2025-04-02,548.65,paid,USD
in_000008351,cus_000000500516,2025-04-02,45979.68,paid,USD
in_000008352,cus_000000500616,2025-04-02,455.09,paid,USD
in_000008353,cus_000000500677,2025-04-02,681.60,paid,USD
in_000008354,cus_000000500767,2025-04-02,617.98,paid,USD
in_000008355,cus_000000500793,2025-04-02,17327.28,paid,USD
in_000008356,cus_000000500798,2025-04-02,5957.27,paid,USD
in_000008357,cus_000000501285,2025-04-02,2692.49,paid,USD
in_000008358,cus_000000501311,2025-04-02,1331.05,paid,USD
in_000008359,cus_000000501346,2025-04-02,1594.59,paid,USD
in_000008360,cus_000000500123,2025-04-03,1199.62,paid,USD
in_000008361,cus_000000500226,2025-04-03,3264.78,paid,USD
in_000008362,cus_000000500285,2025-04-03,2498.08,paid,USD
in_000008363,cus_000000500306,2025-04-03,660.22,paid,USD
in_000008364,cus_000000500346,2025-04-03,323.87,paid,USD
in_000008365,cus_000000500504,2025-04-03,430.36,paid,USD
in_000008366,cus_000000500565,2025-04-03,3047.17,paid,USD
in_000008367,cus_000000500620,2025-04-03,575.70,paid,USD
in_000008368,cus_000000500691,2025-04-03,544.11,failed,USD
in_000008369,cus_000000500696,2025-04-03,3786.73,paid,USD
in_000008370,cus_000000500715,2025-04-03,656.75,paid,USD
in_000008371,cus_000000500747,2025-04-03,284.14,paid,USD
in_000008372,cus_000000500783,2025-04-03,1178.78,paid,USD
in_000008373,cus_000000501349,2025-04-03,1306.61,paid,USD
in_000008374,cus_000000500017,2025-04-04,3991.67,paid,USD
in_000008375,cus_000000500033,2025-04-04,627.80,paid,USD
in_000008376,cus_000000500097,2025-04-04,1779.00,paid,USD
in_000008377,cus_000000500124,2025-04-04,2273.59,paid,USD
in_000008378,cus_000000500131,2025-04-04,353.04,paid,USD
in_000008379,cus_000000500187,2025-04-04,5080.60,paid,USD
in_000008380,cus_000000500234,2025-04-04,463.66,failed,USD
in_000008381,cus_000000500354,2025-04-04,1171.53,paid,USD
in_000008382,cus_000000500564,2025-04-04,2746.77,paid,USD
in_000008383,cus_000000500575,2025-04-04,1690.69,paid,USD
in_000008384,cus_000000500657,2025-04-04,424.70,paid,USD
in_000008385,cus_000000500679,2025-04-04,737.39,paid,USD
in_000008386,cus_000000500707,2025-04-04,2488.38,paid,USD
in_000008387,cus_000000500709,2025-04-04,544.92,paid,USD
in_000008388,cus_000000500719,2025-04-04,1896.77,paid,USD
in_000008389,cus_000000500720,2025-04-04,390.69,failed,USD
in_000008390,cus_000000500753,2025-04-04,902.34,paid,USD
in_000008391,cus_000000500768,2025-04-04,508.03,paid,USD
in_000008392,cus_000000500773,2025-04-04,2682.89,paid,USD
in_000008393,cus_000000500779,2025-04-04,405.76,paid,USD
in_000008394,cus_000000501331,2025-04-04,560.00,paid,USD
in_000008395,cus_000000500165,2025-04-05,3187.52,paid,USD
in_000008396,cus_000000500264,2025-04-05,778.05,paid,USD
in_000008397,cus_000000500290,2025-04-05,2840.97,paid,USD
in_000008398,cus_000000500335,2025-04-05,1328.77,paid,USD
in_000008399,cus_000000500377,2025-04-05,631.50,paid,USD
in_000008400,cus_000000500402,2025-04-05,508.79,paid,USD
in_000008401,cus_000000500492,2025-04-05,579.67,paid,USD
in_000008402,cus_000000500523,2025-04-05,6263.08,paid,USD
in_000008403,cus_000000500530,2025-04-05,673.34,paid,USD
in_000008404,cus_000000500531,2025-04-05,5302.47,paid,USD
in_000008405,cus_000000500568,2025-04-05,319.68,paid,USD
in_000008406,cus_000000500583,2025-04-05,563.15,paid,USD
in_000008407,cus_000000500600,2025-04-05,1719.46,paid,USD
in_000008408,cus_000000500646,2025-04-05,597.94,paid,USD
in_000008409,cus_000000501257,2025-04-05,2196.90,paid,USD
in_000008410,cus_000000501329,2025-04-05,1200.00,paid,USD
in_000008411,cus_000000501344,2025-04-05,1652.16,paid,USD
in_000008412,cus_000000500046,2025-04-06,720.21,paid,USD
in_000008413,cus_000000500130,2025-04-06,2807.72,paid,USD
in_000008414,cus_000000500144,2025-04-06,3632.64,paid,USD
in_000008415,cus_000000500149,2025-04-06,379.57,paid,USD
in_000008416,cus_000000500213,2025-04-06,589.21,paid,USD
in_000008417,cus_000000500296,2025-04-06,606.24,paid,USD
in_000008418,cus_000000500370,2025-04-06,495.10,failed,USD
in_000008419,cus_000000500399,2025-04-06,462.73,paid,USD
in_000008420,cus_000000500425,2025-04-06,976.84,paid,USD
in_000008421,cus_000000500446,2025-04-06,747.48,paid,USD
in_000008422,cus_000000500519,2025-04-06,1252.98,paid,USD
in_000008423,cus_000000500587,2025-04-06,559.92,paid,USD
in_000008424,cus_000000500666,2025-04-06,775.40,void,USD
in_000008425,cus_000000500666,2025-04-06,761.47,paid,USD
in_000008426,cus_000000500674,2025-04-06,1200.00,paid,USD
in_000008427,cus_000000500688,2025-04-06,517.34,paid,USD
in_000008428,cus_000000500797,2025-04-06,490.68,paid,USD
in_000008429,cus_000000501292,2025-04-06,4157.12,paid,USD
in_000008430,cus_000000501300,2025-04-06,627.87,paid,USD
in_000008431,cus_000000500029,2025-04-07,5294.28,paid,USD
in_000008432,cus_000000500032,2025-04-07,632.43,paid,USD
in_000008433,cus_000000500072,2025-04-07,7331.23,paid,USD
in_000008434,cus_000000500091,2025-04-07,98404.43,paid,USD
in_000008435,cus_000000500099,2025-04-07,414.57,paid,USD
in_000008436,cus_000000500133,2025-04-07,2038.08,paid,USD
in_000008437,cus_000000500262,2025-04-07,24075.72,paid,USD
in_000008438,cus_000000500289,2025-04-07,830.09,paid,USD
in_000008439,cus_000000500331,2025-04-07,555.90,paid,USD
in_000008440,cus_000000500479,2025-04-07,1076.81,paid,USD
in_000008441,cus_000000500481,2025-04-07,2821.96,paid,USD
in_000008442,cus_000000500547,2025-04-07,620.90,paid,USD
in_000008443,cus_000000500640,2025-04-07,1408.50,void,USD
in_000008444,cus_000000500640,2025-04-07,1491.04,paid,USD
in_000008445,cus_000000500647,2025-04-07,453.02,paid,USD
in_000008446,cus_000000500705,2025-04-07,520.29,paid,USD
in_000008447,cus_000000500739,2025-04-07,497.16,paid,USD
