account_id,account_name,email_domain,sector,created_date,account_status,plan_tier,mrr_usd,owner
001Qy00000100939,Dunmore Foundry Holdings,dunmore.com,Education,2025-03-22,Churned,Growth,433.36,d.castellanos
001Qy00000101174,Dovetail Anchor LLC,dovetail.com,Hospitality,2024-07-03,Active,Starter,0.00,p.lindqvist
001Qy00000100127,Silverline Compass Inc,silverline.com,Fintech,2023-06-26,Churned,Enterprise,10036.68,j.whitfield
001Qy00000100319,Silverline Compass Corp,silverline.com,Fintech,2026-01-25,Active,Starter,0.00,p.lindqvist
001Qy00000100074,Inglewood Compass Labs,inglewood.com,Manufacturing,2026-04-10,Churned,Enterprise,0.00,a.reyes
001Qy00000100450,Alder Freight Labs,alder.com,Education,2026-03-10,Churned,Growth,9973.86,p.lindqvist
001Qy00000100827,Ironwood Pioneer Labs,ironwood.com,Media,2025-03-25,,Starter,0.00,s.okoro
001Qy00000100241,Umbra Supply Corp,umbra.com,Fintech,2025-08-18,Active,Enterprise,0.00,j.whitfield
001Qy00000100272,Silverline Anchor Group,silverline.com,Hospitality,2026-01-18,Active,Growth,0.00,j.whitfield
001Qy00000100550,Nightingale Beacon LLC,nightingale.com,Energy,2023-04-14,Active,Growth,154.90,p.lindqvist
001Qy00000100975,Larkspur Digital Inc,larkspur.com,Fintech,2025-03-05,Active,Growth,269.31,p.lindqvist
001Qy00000100347,Northwind Pioneer Systems,northwind.com,Manufacturing,2025-04-21,Active,Growth,0.00,s.okoro
001Qy00000100946,Yarrow Pioneer Labs,yarrow.com,Healthcare,2025-05-30,,Growth,0.00,j.whitfield
001Qy00000100857,Pinnacle (DBA),pinnacle.com,Energy,2024-10-14,Active,Growth,0.00,a.reyes
001Qy00000100145,Blackthorn Trading Partners,blackthorn.com,Media,2023-11-05,Active,Enterprise,0.00,p.lindqvist
001Qy00000100523,Northwind Digital LLC,northwind.com,Healthcare,2025-01-23,Active,Starter,4363.67,m.tan
001Qy00000100516,Eastvale Precision Systems,eastvale.com,Fintech,2023-12-03,Churned,Enterprise,732.30,p.lindqvist
001Qy00000100215,Cerulean Lumen Corp,cerulean.com,Healthcare,2022-09-24,Active,Growth,0.00,s.okoro
001Qy00000100229,Underhill Coastal Inc,underhill.com,Energy,2023-08-25,Active,Starter,232.68,a.reyes
001Qy00000101109,Orchard Quantum Corp,orchard.com,Retail,2025-04-25,Active,Growth,9010.11,a.reyes
001Qy00000100513,Quarry Pioneer Corp,quarry.com,Logistics,2026-04-28,Active,Starter,2444.04,d.castellanos
001Qy00000101184,Glenrock Lumen Inc,glenrock.com,Energy,2024-11-28,Active,Growth,0.00,s.okoro
001Qy00000100427,Lakeshore Anchor Partners,lakeshore.com,Fintech,2024-06-30,Active,Growth,705.29,s.okoro
001Qy00000100185,Copperfield Summit Inc,copperfield.com,Logistics,2024-03-27,Active,Enterprise,8336.82,p.lindqvist
001Qy00000100131,Dunmore Quantum Labs,dunmore.com,Manufacturing,2022-11-24,Active,Starter,800.45,j.whitfield
001Qy00000101056,Ironwood Precision Systems,ironwood.com,Construction,2024-03-16,Active,Growth,9013.98,s.okoro
001Qy00000100068,Eastvale Compass Holdings,eastvale.com,Hospitality,2023-06-22,Active,Growth,217.40,j.whitfield
001Qy00000100616,Copperfield Vector Labs,copperfield.com,Manufacturing,2022-12-22,Active,Growth,0.00,d.castellanos
001Qy00000100597,García Sistemas Freight,garcia.com,Hospitality,2026-05-22,Active,Growth,2655.48,d.castellanos
001Qy00000100025,Larkspur Quantum LLC,larkspur.com,Construction,2025-04-24,Churned,Growth,375.72,a.reyes
001Qy00000100038,Verdigris Analytics Inc,verdigris.com,Energy,2024-12-31,Active,Enterprise,0.00,j.whitfield
001Qy00000100884,Blackthorn Quantum Group,blackthorn.com,Healthcare,2025-01-28,Active,Growth,8293.02,j.whitfield
001Qy00000101181,Fairmount Lumen Inc,fairmount.com,Media,2024-08-10,Active,Enterprise,674.35,p.lindqvist
001Qy00000100439,Thornbury Compass Corp,thornbury.com,Energy,2025-01-28,Active,Enterprise,0.00,m.tan
001Qy00000100085,Tanglewood Analytics Corp,tanglewood.com,Retail,2025-11-25,Active,Starter,0.00,a.reyes
001Qy00000100177,Fairmount Freight Group,fairmount.com,Fintech,2023-05-15,Active,Growth,278.02,s.okoro
001Qy00000101183,Dovetail Trading Systems,dovetail.com,Healthcare,2023-03-30,Active,Growth,389.89,s.okoro
001Qy00000100595,Grupo Peña Foundry,grupo.com,Construction,2023-12-27,Active,Enterprise,1276.49,d.castellanos
001Qy00000100916,Redstone Sable Partners,redstone.com,Fintech,2023-06-25,Active,Starter,441.58,a.reyes
001Qy00000101116,Ironwood Sable Labs,ironwood.com,Hospitality,2025-12-17,Active,Growth,378.36,p.lindqvist
001Qy00000100259,Larkspur Cascade Inc,larkspur.com,Healthcare,2025-11-22,Churned,Starter,4565.99,m.tan
001Qy00000100192,Yarrow Keystone Labs,yarrow.com,Healthcare,2025-12-04,Churned,Growth,1276.03,a.reyes
001Qy00000100514,Copperfield Cascade Labs,copperfield.com,Retail,2022-11-28,Active,Growth,450.22,j.whitfield
001Qy00000100791,Quarry Atlas Holdings,quarry.com,Retail,2024-03-29,Active,Enterprise,217.82,a.reyes
001Qy00000100425,Harborview Sable Partners,harborview.com,Logistics,2024-03-06,Active,Growth,5460.81,d.castellanos
001Qy00000100602,Núñez Capital Precision,nunez.com,Healthcare,2025-07-14,Active,Growth,789.03,m.tan
001Qy00000100165,Underhill Precision Holdings,underhill.com,Energy,2023-10-05,Active,Growth,1205.71,m.tan
001Qy00000100404,Hernández Retail Atlas,hernandez.com,Retail,2025-09-02,Active,Starter,2390.06,m.tan
001Qy00000100151,Yarrow Beacon Partners,yarrow.com,Construction,2022-11-07,Churned,Growth,766.53,p.lindqvist
001Qy00000101177,Underhill Anchor Inc,underhill.com,Construction,2023-02-23,Inactive,Growth,241.79,d.castellanos
001Qy00000100929,Westbrook Supply LLC,westbrook.com,Education,2024-04-09,Churned,Growth,1064.35,m.tan
001Qy00000100760,Zenith Onyx Holdings,zenith.com,Logistics,2026-02-04,Active,Starter,0.00,s.okoro
001Qy00000100648,Inglewood Quantum Inc,inglewood.com,Construction,2025-06-11,,Starter,0.00,d.castellanos
001Qy00000100828,Oakfield Compass Systems,oakfield.com,Healthcare,2025-10-19,Churned,Starter,455.48,j.whitfield
001Qy00000100120,Pinnacle Sterling Holdings,pinnacle.com,Construction,2023-03-23,Active,Growth,5159.63,d.castellanos
001Qy00000100249,Pinnacle Cascade Group,pinnacle.com,Media,2025-09-27,Active,Growth,0.00,p.lindqvist
001Qy00000101199,Alder Precision Inc,alder.com,Education,2022-12-02,Inactive,Growth,141.31,d.castellanos
001Qy00000101102,Vásquez Media Anchor,vasquez.com,Healthcare,2024-05-30,Inactive,Growth,232.65,a.reyes
001Qy00000101078,Yellowfin Lumen Labs,yellowfin.com,Manufacturing,2023-11-28,Inactive,Enterprise,9088.61,m.tan
001Qy00000101004,Vásquez Media Coastal,vasquez.com,Logistics,2024-02-27,Inactive,Growth,218.38,j.whitfield
001Qy00000100693,Dovetail Anchor Corp,dovetail.com,Construction,2023-07-07,Active,Enterprise,753.68,j.whitfield
001Qy00000100683,Whitmore Vector Corp,whitmore.com,Retail,2023-12-28,Active,Enterprise,216.41,p.lindqvist
001Qy00000100548,Alder Beacon Group,alder.com,Retail,2026-05-13,Active,Growth,2476.03,d.castellanos
001Qy00000100718,Westbrook Sterling Holdings,westbrook.com,Education,2023-06-16,Active,Starter,276.24,a.reyes
001Qy00000100320,Dovetail Freight Partners,dovetail.com,Energy,2026-04-17,Active,Enterprise,781.60,s.okoro
001Qy00000100915,Pinnacle Digital Group,pinnacle.com,Construction,2024-05-31,Churned,Growth,2389.24,s.okoro
001Qy00000100818,Whitmore Pioneer Group,whitmore.com,Hospitality,2024-12-13,Active,Starter,2717.16,d.castellanos
001Qy00000100856,Pinnacle Coastal Corp,pinnacle.com,Energy,2024-10-13,,Growth,0.00,j.whitfield
001Qy00000100921,Vantage Pioneer Labs,vantage.com,Fintech,2024-06-06,Active,Starter,9344.06,p.lindqvist
001Qy00000100197,Oakfield Quantum LLC,oakfield.com,Energy,2023-02-21,Active,Growth,4707.60,p.lindqvist
001Qy00000100711,Underhill Cascade Group,underhill.com,Hospitality,2023-11-09,Active,Growth,251.72,j.whitfield
001Qy00000100419,Verdigris Freight LLC,verdigris.com,Education,2024-07-29,,Growth,0.00,d.castellanos
001Qy00000100299,Lakeshore Onyx Holdings,lakeshore.com,Retail,2024-12-13,Churned,Enterprise,3096.49,s.okoro
001Qy00000100970,Pinnacle Coastal Partners,pinnacle.com,Retail,2023-07-25,Churned,Growth,1111.41,s.okoro
001Qy00000101148,Zenith Supply Labs,zenith.com,Retail,2023-03-26,Active,Enterprise,416.10,a.reyes
001Qy00000100925,Alder Atlas Partners,alder.com,Logistics,2023-12-18,Active,Growth,0.00,a.reyes
001Qy00000101022,Copperfield Sterling Corp,copperfield.com,Logistics,2024-10-15,Active,Growth,0.00,p.lindqvist
001Qy00000100541,Westbrook Lumen Corp,westbrook.com,Fintech,2026-02-09,Churned,Starter,4264.04,m.tan
001Qy00000100174,Oakfield Sable Partners,oakfield.com,Hospitality,2023-07-29,Active,Growth,0.00,m.tan
001Qy00000100216,Whitmore Coastal Labs,whitmore.com,Fintech,2023-08-03,Active,Growth,0.00,d.castellanos
001Qy00000100898,García Sistemas Sterling,garcia.com,Construction,2026-04-14,Active,Growth,8095.44,s.okoro
001Qy00000100352,Yarrow Atlas Labs,yarrow.com,Retail,2025-06-13,Active,Enterprise,260.83,p.lindqvist
001Qy00000100186,Vantage Atlas Inc,vantage.com,Hospitality,2023-07-26,Active,Enterprise,0.00,s.okoro
001Qy00000100372,Orchard Sterling Systems,orchard.com,Healthcare,2023-11-01,Active,Growth,721.88,p.lindqvist
001Qy00000100740,Eastvale Vector LLC,eastvale.com,Education,2024-05-26,Active,Starter,4489.36,s.okoro
001Qy00000100065,Verdigris Onyx Inc,verdigris.com,Education,2024-03-07,Churned,Starter,0.00,d.castellanos
001Qy00000100752,Acme Lumen Partners,acme.com,Logistics,2023-04-03,,Growth,0.00,d.castellanos
001Qy00000100778,Westbrook Sterling Labs,westbrook.com,Media,2024-11-22,Active,Growth,2342.93,a.reyes
001Qy00000100697,Pérez Group Anchor,perez.com,Hospitality,2024-03-15,Active,Starter,0.00,j.whitfield
001Qy00000100022,Umbra Coastal Labs,umbra.com,Education,2024-08-19,Active,Enterprise,5633.83,j.whitfield
001Qy00000100625,Thornbury Coastal Holdings,thornbury.com,Logistics,2025-05-02,Active,Growth,249.65,p.lindqvist
001Qy00000100457,Meridian Compass Partners,meridian.com,Construction,2024-01-24,Active,Growth,425.56,s.okoro
001Qy00000100823,Larkspur Precision Corp,larkspur.com,Manufacturing,2023-10-08,Active,Starter,458.95,j.whitfield
001Qy00000100136,Marbury Quantum Partners,marbury.com,Media,2025-11-21,Churned,Starter,822.78,p.lindqvist
001Qy00000100381,Juniper Anchor Partners,juniper.com,Hospitality,2023-02-15,Active,Growth,368.16,a.reyes
001Qy00000101089,Meridian Analytics Inc,meridian.com,Fintech,2023-09-07,Inactive,Starter,4865.50,p.lindqvist
001Qy00000100328,Larkspur Freight Group,larkspur.com,Retail,2025-04-28,Active,Growth,1030.36,a.reyes
001Qy00000100792,Cerulean Clinical LLC,cerulean.com,Construction,2024-09-27,Active,Starter,9243.19,s.okoro
001Qy00000100408,Tanglewood Keystone Corp,tanglewood.com,Hospitality,2025-10-19,Churned,Enterprise,1175.36,j.whitfield
001Qy00000100248,Northwind Nimbus LLC,northwind.com,Manufacturing,2026-02-26,Active,Starter,269.62,m.tan
001Qy00000100624,Redstone Sterling Group,redstone.com,Healthcare,2025-06-28,,Enterprise,360.16,s.okoro
001Qy00000100904,Ravenswood Summit Holdings,ravenswood.com,Manufacturing,2025-10-05,Active,Growth,0.00,s.okoro
001Qy00000100297,Whitmore Coastal Corp,whitmore.com,Media,2025-08-23,Active,Growth,256.73,s.okoro
001Qy00000100863,Underhill Atlas Partners,underhill.com,Logistics,2023-08-27,Active,Enterprise,0.00,p.lindqvist
001Qy00000100891,Lakeshore Anchor Systems,lakeshore.com,Energy,2025-12-26,Churned,Enterprise,430.68,p.lindqvist
001Qy00000100491,Eastvale Analytics Corp,eastvale.com,Hospitality,2024-09-20,,Growth,2690.96,d.castellanos
001Qy00000100912,Orchard Supply Group,orchard.com,Construction,2023-01-16,Active,Growth,5745.21,p.lindqvist
001Qy00000101038,Stonebridge Freight LLC,stonebridge.com,Energy,2023-09-17,Active,Growth,0.00,m.tan
001Qy00000100103,Núñez Capital Supply,nunez.com,Education,2025-10-20,Active,Growth,0.00,p.lindqvist
001Qy00000101206,Quarry Lumen Partners,quarry.com,Retail,2023-03-12,Active,Growth,5356.05,p.lindqvist
001Qy00000100004,André Frères Digital,andre.com,Manufacturing,2024-11-30,Active,Growth,440.14,d.castellanos
001Qy00000100685,Copperfield Precision Inc,copperfield.com,Media,2026-06-03,Churned,Enterprise,0.00,s.okoro
001Qy00000100992,Blackthorn Trading Inc,blackthorn.com,Media,2024-06-24,Inactive,Starter,2473.97,a.reyes
001Qy00000100617,Harborview Sable Holdings,harborview.com,Manufacturing,2023-05-02,,Growth,2376.80,p.lindqvist
001Qy00000100953,Northgate Nimbus Systems,northgate.com,Logistics,2023-08-22,Active,Growth,0.00,d.castellanos
001Qy00000100067,Westbrook Atlas Group,westbrook.com,Energy,2025-07-04,Active,Growth,4933.97,m.tan
001Qy00000100137,Whitmore Cascade Corp,whitmore.com,Retail,2025-09-22,Active,Growth,8205.89,a.reyes
001Qy00000100232,Oakfield Pioneer Partners,oakfield.com,Education,2024-06-09,Active,Growth,792.19,s.okoro
001Qy00000100240,Glenrock Cascade Corp,glenrock.com,Fintech,2022-10-24,Inactive,Growth,368.92,d.castellanos
001Qy00000100843,Westbrook Digital Inc,westbrook.com,Education,2024-10-17,Active,Enterprise,1207.78,a.reyes
001Qy00000100179,Ashcombe Clinical Labs,ashcombe.com,Construction,2024-06-28,Active,Growth,236.09,d.castellanos
001Qy00000100806,Ironwood Beacon LLC,ironwood.com,Logistics,2023-01-22,Active,Starter,4558.25,p.lindqvist
001Qy00000100959,Ravenswood Pioneer Systems,ravenswood.com,Energy,2024-09-08,Active,Starter,1221.81,j.whitfield
001Qy00000100991,Glenrock Digital Partners,glenrock.com,Construction,2024-01-02,Active,Growth,825.72,j.whitfield
001Qy00000100173,Brightwater Clinical Holdings,brightwater.com,Energy,2026-07-16,Active,Starter,0.00,s.okoro
001Qy00000100646,Cerulean Trading Corp,cerulean.com,Retail,2025-09-11,Active,Enterprise,7810.22,d.castellanos
001Qy00000101047,Verdigris Foundry Holdings,verdigris.com,Fintech,2026-02-22,Active,Starter,8287.82,p.lindqvist
001Qy00000100255,Marbury Compass Corp,marbury.com,Education,2025-08-25,,Growth,0.00,d.castellanos
001Qy00000100200,Ferreira Serviços Coastal,ferreira.com,Fintech,2026-03-16,Active,Enterprise,260.06,j.whitfield
001Qy00000101098,Orchard Supply Inc,orchard.com,Logistics,2024-11-03,Active,Starter,230.56,a.reyes
001Qy00000100209,Vantage Quantum Group,vantage.com,Education,2024-07-11,Inactive,Enterprise,405.67,d.castellanos
001Qy00000100138,Hollowway Anchor Systems,hollowway.com,Retail,2022-10-01,Active,Enterprise,723.31,p.lindqvist
001Qy00000100368,Cerulean Foundry Holdings,cerulean.com,Healthcare,2025-01-28,Active,Growth,4629.74,a.reyes
001Qy00000100346,Nightingale Foundry Group,nightingale.com,Fintech,2025-12-13,Churned,Growth,2115.25,j.whitfield
001Qy00000100298,Lakeshore Onyx Holdings,lakeshore.com,Retail,2024-12-01,Inactive,Growth,8899.93,s.okoro
001Qy00000100443,Harborview Digital Partners,harborview.com,Healthcare,2022-09-27,Active,Enterprise,5465.96,m.tan
001Qy00000101108,André Frères Trading,andre.com,Manufacturing,2024-03-07,Active,Growth,10196.17,m.tan
001Qy00000100709,Redstone Atlas Corp,redstone.com,Education,2025-07-25,Inactive,Growth,1175.57,s.okoro
001Qy00000101150,Cerulean Vector LLC,cerulean.com,Education,2025-10-25,Churned,Starter,224.24,m.tan
001Qy00000101201,Dunmore Coastal Group,dunmore.com,Logistics,2025-10-12,Active,Starter,0.00,a.reyes
001Qy00000100009,Inglewood Atlas Labs,inglewood.com,Media,2026-04-19,Active,Growth,0.00,d.castellanos
001Qy00000100705,Acme Vector Systems,acme.com,Manufacturing,2024-09-22,Churned,Enterprise,518.59,j.whitfield
001Qy00000100501,Ferreira Serviços Vector II,ferreira.com,Media,2024-08-01,Churned,Growth,5586.86,a.reyes
001Qy00000100180,Kestrel Summit Systems,kestrel.com,Media,2023-12-23,Churned,Growth,1279.29,a.reyes
001Qy00000100098,Copperfield Analytics Corp,copperfield.com,Logistics,2022-10-02,Active,Enterprise,4981.62,d.castellanos
001Qy00000100761,Pinnacle Onyx Holdings,pinnacle.com,Education,2023-03-01,Active,Growth,833.21,a.reyes
001Qy00000100382,Brightwater Summit Systems,brightwater.com,Construction,2026-04-30,Active,Growth,700.81,j.whitfield
001Qy00000100163,Dunmore Onyx LLC,dunmore.com,Retail,2023-02-17,Active,Growth,0.00,j.whitfield
001Qy00000100350,Pinnacle Vector Partners,pinnacle.com,Energy,2025-04-11,Active,Starter,2214.44,a.reyes
001Qy00000101101,Hernández Retail Beacon,hernandez.com,Retail,2024-08-28,Active,Starter,1137.03,j.whitfield
001Qy00000100768,Redstone Pioneer Inc,redstone.com,Logistics,2025-02-19,Active,Starter,697.76,p.lindqvist
001Qy00000100957,Tanglewood Summit Inc,tanglewood.com,Fintech,2024-11-12,Active,Enterprise,366.78,j.whitfield
001Qy00000101033,Acme Supply Incorporated,acme.com,Energy,2025-06-23,Inactive,Growth,513.55,m.tan
001Qy00000100652,Pinnacle Supply Corp,pinnacle.com,Manufacturing,2026-01-19,Active,Growth,262.50,j.whitfield
001Qy00000101066,Dovetail Freight Corp,dovetail.com,Education,2025-07-22,Active,Growth,0.00,s.okoro
001Qy00000100280,Ironwood Quantum Group,ironwood.com,Retail,2024-07-16,,Enterprise,0.00,m.tan
001Qy00000100176,Verdigris Atlas Holdings,verdigris.com,Energy,2026-02-10,Active,Starter,0.00,p.lindqvist
001Qy00000100679,Cerulean Sterling Systems,cerulean.com,Construction,2025-04-02,Active,Growth,0.00,s.okoro
001Qy00000100886,Oakfield Trading Partners,oakfield.com,Energy,2026-02-19,Active,Enterprise,0.00,d.castellanos
001Qy00000100598,André Frères Summit,andre.com,Healthcare,2022-09-14,Churned,Starter,696.05,d.castellanos
001Qy00000101029,Thornbury Lumen Group,thornbury.com,Manufacturing,2026-05-14,Active,Growth,4607.06,d.castellanos
001Qy00000100314,Juniper Keystone Inc,juniper.com,Hospitality,2023-10-20,Active,Growth,649.82,p.lindqvist
001Qy00000100036,Glenrock Clinical Systems,glenrock.com,Retail,2024-08-08,Active,Growth,0.00,s.okoro
001Qy00000100842,Cranfield Freight Inc,cranfield.com,Logistics,2025-11-20,,Growth,284.13,m.tan
001Qy00000100235,Marbury Supply Systems,marbury.com,Media,2023-05-14,,Enterprise,692.39,a.reyes
001Qy00000101113,Acme Foundry Labs,acme.com,Media,2023-01-24,Active,Growth,10344.78,p.lindqvist
001Qy00000100317,Ironwood Clinical Corp,ironwood.com,Logistics,2023-05-05,Inactive,Growth,0.00,d.castellanos
001Qy00000100324,Stonebridge Cascade Labs,stonebridge.com,Healthcare,2024-06-26,Active,Growth,700.37,s.okoro
001Qy00000100086,Yarrow Sable Inc,yarrow.com,Education,2025-06-05,Active,Growth,0.00,j.whitfield
001Qy00000100101,López y Asociados Analytics II,lopez.com,Hospitality,2023-06-11,Active,Growth,666.28,p.lindqvist
001Qy00000100090,Harborview Freight Labs,harborview.com,Retail,2022-12-13,Active,Growth,249.28,p.lindqvist
001Qy00000100637,Marbury Quantum Corp,marbury.com,Energy,2023-04-02,Churned,Growth,2152.28,p.lindqvist
001Qy00000100395,Larkspur Sterling Group,larkspur.com,Fintech,2023-03-01,Active,Enterprise,677.48,p.lindqvist
001Qy00000100578,Ravenswood Anchor Labs,ravenswood.com,Retail,2023-08-07,Active,Enterprise,236.15,m.tan
001Qy00000100013,Whitmore Cascade Partners,whitmore.com,Fintech,2025-03-04,Inactive,Growth,1287.18,d.castellanos
001Qy00000100211,Redstone Anchor Systems,redstone.com,Hospitality,2025-12-31,Churned,Growth,0.00,s.okoro
001Qy00000100207,Cranfield Coastal Partners,cranfield.com,Media,2026-04-19,Active,Enterprise,689.84,m.tan
001Qy00000100661,Cerulean Keystone Partners,cerulean.com,Logistics,2025-09-29,Active,Starter,5252.74,p.lindqvist
001Qy00000100104,Pérez Group Foundry,perez.com,Hospitality,2023-01-05,Churned,Enterprise,380.78,j.whitfield
001Qy00000100128,Quillfeather Clinical Systems,quillfeather.com,Logistics,2025-05-30,Active,Growth,235.81,a.reyes
001Qy00000100895,Cranfield Sable Holdings,cranfield.com,Healthcare,2023-02-10,Inactive,Growth,0.00,a.reyes
001Qy00000100689,Yellowfin Pioneer Corp,yellowfin.com,Healthcare,2026-02-06,Churned,Enterprise,0.00,a.reyes
001Qy00000100972,Meridian Anchor Systems,meridian.com,Healthcare,2026-06-17,Churned,Growth,0.00,s.okoro
001Qy00000100539,Whitmore Quantum Corp,whitmore.com,Fintech,2024-08-25,Active,Starter,243.64,d.castellanos
001Qy00000100193,Quarry Precision Systems,quarry.com,Media,2023-08-27,Active,Starter,394.00,p.lindqvist
001Qy00000100199,Vásquez Media Summit,vasquez.com,Hospitality,2023-04-12,Active,Growth,1247.89,p.lindqvist
001Qy00000100383,Harborview Analytics Labs,harborview.com,Education,2024-02-03,Active,Enterprise,0.00,m.tan
001Qy00000100969,Lakeshore Clinical Partners,lakeshore.com,Logistics,2025-04-23,Active,Enterprise,2725.16,d.castellanos
001Qy00000100988,Yarrow Clinical Holdings,yarrow.com,Manufacturing,2026-01-30,Active,Growth,224.27,s.okoro
001Qy00000100082,Meridian Onyx Holdings,meridian.com,Manufacturing,2025-03-15,Active,Growth,10059.35,d.castellanos
001Qy00000100533,Quillfeather Pioneer Corp,quillfeather.com,Healthcare,2024-05-13,Active,Starter,4578.37,s.okoro
001Qy00000100738,Glenrock Foundry Holdings,glenrock.com,Fintech,2022-11-15,Churned,Starter,5468.46,a.reyes
001Qy00000100504,García Sistemas Pioneer,garcia.com,Healthcare,2023-06-23,Active,Growth,410.15,p.lindqvist
001Qy00000100638,Verdigris Keystone Partners,verdigris.com,Fintech,2026-06-17,Churned,Growth,0.00,p.lindqvist
001Qy00000100579,Ironwood Lumen Holdings,ironwood.com,Logistics,2023-09-28,Churned,Enterprise,278.05,j.whitfield
001Qy00000100592,Yellowfin Cascade LLC,yellowfin.com,Media,2023-06-18,Inactive,Growth,8825.20,s.okoro
001Qy00000100739,Quillfeather Foundry Group,quillfeather.com,Media,2025-09-16,Active,Enterprise,2450.24,a.reyes
001Qy00000100478,Oakfield Keystone Systems,oakfield.com,Media,2023-10-15,Churned,Starter,0.00,d.castellanos
001Qy00000101082,Kestrel Vector Labs,kestrel.com,Manufacturing,2024-03-03,Active,Growth,364.48,a.reyes
001Qy00000100966,Redstone Compass Systems,redstone.com,Media,2026-01-28,Active,Enterprise,258.30,p.lindqvist
001Qy00000101087,Yarrow Quantum Corp,yarrow.com,Hospitality,2025-03-30,Active,Starter,0.00,m.tan
001Qy00000100841,Whitmore Trading Corp,whitmore.com,Healthcare,2023-11-15,Active,Growth,663.72,m.tan
001Qy00000100194,Yellowfin Analytics LLC,yellowfin.com,Media,2024-10-13,,Growth,693.26,p.lindqvist
001Qy00000101079,Yellowfin Lumen Labs,yellowfin.com,Manufacturing,2023-11-26,Inactive,Growth,3150.23,p.lindqvist
001Qy00000101143,Cerulean Digital Holdings,cerulean.com,Media,2023-02-03,Active,Growth,459.66,s.okoro
001Qy00000100035,Westbrook Keystone LLC,westbrook.com,Retail,2025-12-06,Active,Growth,216.77,d.castellanos
001Qy00000100629,Blackthorn Cascade Group,blackthorn.com,Hospitality,2025-03-01,Active,Growth,716.09,a.reyes
001Qy00000100380,Tanglewood Atlas Holdings,tanglewood.com,Hospitality,2025-06-02,Active,Starter,2450.76,s.okoro
001Qy00000100392,Blackthorn Precision Corp,blackthorn.com,Healthcare,2025-04-11,Active,Enterprise,651.81,m.tan
001Qy00000100997,Juniper Nimbus Partners,juniper.com,Retail,2025-06-19,,Starter,0.00,m.tan
001Qy00000101147,Quarry Analytics Systems,quarry.com,Fintech,2025-06-04,Active,Enterprise,0.00,j.whitfield
001Qy00000100437,Alder Precision Systems,alder.com,Hospitality,2023-07-31,Active,Enterprise,1198.95,s.okoro
001Qy00000101169,Nightingale Precision Holdings,nightingale.com,Education,2024-08-08,Active,Enterprise,0.00,m.tan
001Qy00000100807,Westbrook Foundry Labs,westbrook.com,Education,2025-01-15,Inactive,Enterprise,1102.56,s.okoro
001Qy00000100737,Zenith Anchor Holdings,zenith.com,Education,2023-05-18,Churned,Growth,284.78,j.whitfield
001Qy00000101084,Pemberton Supply Systems,pemberton.com,Education,2023-05-28,Active,Starter,0.00,d.castellanos
001Qy00000100955,Cranfield Trading Inc,cranfield.com,Hospitality,2026-02-17,Active,Enterprise,5739.51,m.tan
001Qy00000100880,Redstone Compass Holdings,redstone.com,Fintech,2026-03-11,Churned,Enterprise,0.00,j.whitfield
001Qy00000100033,Whitmore Analytics Corp,whitmore.com,Energy,2025-01-19,Churned,Growth,4673.43,a.reyes
001Qy00000100473,Pinnacle Clinical Corp,pinnacle.com,Fintech,2023-01-13,Active,Growth,0.00,m.tan
001Qy00000100406,Ferreira Serviços Supply,ferreira.com,Manufacturing,2024-04-12,Active,Growth,235.69,d.castellanos
001Qy00000100032,Thornbury Nimbus Systems,thornbury.com,Retail,2025-11-13,Active,Growth,2551.70,d.castellanos
001Qy00000101195,Silverline Trading Group,silverline.com,Construction,2026-06-03,Inactive,Growth,11.00,a.reyes
001Qy00000101045,Dovetail Atlas Inc,dovetail.com,Media,2024-02-10,Active,Growth,1302.09,a.reyes
001Qy00000100247,Whitmore Lumen Group,whitmore.com,Logistics,2025-08-23,Active,Growth,4508.85,a.reyes
001Qy00000100837,Verdigris Digital Partners,verdigris.com,Energy,2024-07-18,Active,Growth,38.88,m.tan
001Qy00000100714,Orchard Compass Inc,orchard.com,Energy,2025-05-20,Active,Starter,253.30,p.lindqvist
001Qy00000100986,Copperfield Summit LLC,copperfield.com,Construction,2024-11-23,Inactive,Starter,0.00,s.okoro
001Qy00000101155,Eastvale Compass,eastvale.com,Fintech,2023-04-05,Churned,Growth,0.00,j.whitfield
001Qy00000100996,Yarrow Freight Inc,yarrow.com,Construction,2023-09-11,Active,Growth,215.61,s.okoro
001Qy00000100785,Blackthorn Clinical Labs,blackthorn.com,Logistics,2025-12-29,Active,Enterprise,5230.74,m.tan
001Qy00000101072,Underhill Pioneer Labs,underhill.com,Construction,2024-12-16,Churned,Growth,0.00,m.tan
001Qy00000100719,Whitmore Clinical Corp,whitmore.com,Hospitality,2024-10-22,Active,Starter,811.71,m.tan
001Qy00000100840,Blackthorn Summit Systems,blackthorn.com,Energy,2024-12-04,Active,Growth,8778.33,m.tan
001Qy00000100643,Yarrow Precision Corp,yarrow.com,Media,2025-07-12,Inactive,Starter,1308.97,m.tan
001Qy00000100361,Orchard Atlas LLC,orchard.com,Media,2024-08-20,,Growth,1071.77,j.whitfield
001Qy00000101132,Alder Supply Labs,alder.com,Media,2025-08-11,Active,Growth,1337.11,p.lindqvist
001Qy00000100028,Westbrook Trading Partners,westbrook.com,Healthcare,2024-12-29,Churned,Growth,1160.00,m.tan
