cohort,k,cohort_size,active,logo_retention_pct,revenue_retention_pct,cum_rev_per_cohort_customer
2026-03-01,4,13,11,84.6,79.9,11833.0
2026-04-01,0,15,15,100.0,100.0,2015.0
2026-04-01,1,15,15,100.0,98.9,4008.0
2026-04-01,2,15,14,93.3,98.1,5984.0
2026-04-01,3,15,15,100.0,104.0,8079.0
2026-05-01,0,12,12,100.0,100.0,1742.0
2026-05-01,1,12,10,83.3,75.2,3051.0
2026-05-01,2,12,12,100.0,96.8,4737.0
2026-06-01,0,11,11,100.0,100.0,1310.0
2026-06-01,1,11,8,72.7,89.2,2479.0
2026-07-01,0,10,10,100.0,100.0,1320.0
